Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"
243, 17/09/2023 08:34:35,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.04015,96.40218,3.04838,2.05519,1147.93754,2.16805,91.20181,2.9138,1126.12541,41.43883,42.05396,2.81544,2.72704,3.39038,1.56379,3.07536,1.49638,14.43547,13.93639,3.33835,42.05511,1.89851,1.4758,2.80181,14.28015,1099.9,5285.5541
244, 17/09/2023 08:35:35,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.36406,96.35749,3.07419,2.07548,1142.53301,2.16955,91.2123,2.91342,1126.03437,41.43746,42.01641,2.8175,2.77656,3.39099,1.56299,3.06035,1.47453,14.43299,13.94109,2.80204,41.04233,2.67635,1.33205,3.56503,13.7218,1099.78,5303.8838
245, 17/09/2023 08:36:35,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.38063,95.46219,3.13711,2.03627,1136.61435,2.16896,91.2129,2.91438,1125.95734,41.43944,42.04278,2.81672,2.72226,3.38985,1.56289,3.01718,1.48172,14.43416,14.11354,3.21223,42.00608,1.9974,1.534,3.06401,14.76986,1103.75,5322.2797
246, 17/09/2023 08:37:35,66.067,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.36996,94.16194,3.17304,2.02172,1134.38781,2.16788,91.19665,2.9159,1125.8321,41.44154,41.97066,2.8148,2.70358,3.38854,1.56306,3.01564,1.49162,14.43839,14.30173,3.31733,41.96464,1.90639,1.60662,3.06285,15.49018,1094.51,5343.5618
247, 17/09/2023 08:38:41,60.06,66.07, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.36103,93.19916,3.11934,2.07176,1130.22209,2.16799,91.16344,2.91583,1125.73182,41.44498,41.98352,2.80767,2.55305,3.39018,1.56375,3.1188,1.50539,14.4448,14.42443,2.89669,42.44707,2.19489,1.76784,3.88023,16.36073,1096.41,5361.8353
248, 17/09/2023 08:39:41,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,100.33736,93.28039,3.10176,2.05187,1126.48611,2.1665,91.19405,2.9156,1125.84398,41.44837,41.94137,2.8059,2.57147,3.38885,1.56421,3.11928,1.52022,14.44113,14.39064,2.8489,42.39041,1.7844,1.69218,3.01953,13.42319,1157.03,5381.1191
249, 17/09/2023 08:40:42,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,100.11789,93.69464,3.09507,2.04602,1125.92971,2.16675,91.22381,2.91564,1125.90207,41.45244,42.02838,2.80512,2.53076,3.38815,1.5637,3.11516,1.52254,14.43784,14.35401,2.92927,42.58458,2.24358,1.42251,3.1915,13.51566,1142.32,5400.1578
250, 17/09/2023 08:41:42,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.29584,94.63989,3.08214,2.03484,1125.90049,2.16764,91.24743,2.91485,1126.00929,41.45317,42.16056,2.80613,2.48758,3.38858,1.56326,3.09998,1.52345,14.43385,14.25007,2.69315,41.65428,2.43635,1.43952,3.50718,13.32224,1156.06,5419.4254
251, 17/09/2023 08:42:42,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.23524,94.74188,3.08697,2.0154,1128.04549,2.16826,91.26468,2.91416,1126.15266,41.45443,42.1889,2.80737,2.49121,3.38905,1.56302,3.08494,1.53068,14.43113,14.24828,2.72719,41.79634,2.34879,1.49798,3.51844,13.68071,1166.13,5438.8608
252, 17/09/2023 08:43:42,60.064,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,107.51505,94.98856,3.06908,2.03007,1128.07584,2.1685,91.31569,2.91347,1126.20295,41.46167,42.27479,2.80439,2.41892,3.38857,1.56263,3.10645,1.53022,14.42519,14.23032,2.708,43.50393,2.24163,1.45162,3.25399,12.7428,1140.59,5457.8706
253, 17/09/2023 08:44:42,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.14448,94.64937,3.04243,2.0463,1122.62439,2.16897,91.33166,2.91277,1126.16584,41.46543,42.23039,2.80063,2.38654,3.38924,1.5626,3.14664,1.53772,14.42355,14.25184,2.71346,42.57184,2.30691,1.55381,3.5845,13.94262,1115.27,5476.4585
254, 17/09/2023 08:45:42,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.97949,94.31665,3.07557,2.02828,1118.37847,2.16696,91.34679,2.91458,1126.09431,41.46542,42.18115,2.80394,2.43798,3.38585,1.56248,3.11487,1.53572,14.42232,14.30326,3.58168,41.4433,1.56947,1.52737,2.39716,14.05639,1104.82,5494.8722
255, 17/09/2023 08:46:42,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.39394,94.48109,3.0491,2.04883,1118.84264,2.16665,91.36032,2.91516,1126.0189,41.47184,42.13651,2.79873,2.50164,3.38512,1.56238,3.14031,1.53273,14.42276,14.24857,3.09643,43.38945,2.06967,1.53114,3.16896,14.55353,1103.49,5513.2637
256, 17/09/2023 08:47:42,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.86346,94.78081,3.0127,2.09873,1122.57004,2.16785,91.37257,2.91542,1126.19596,41.47462,42.20541,2.79765,2.45881,3.3852,1.56155,3.1933,1.52154,14.42183,14.20443,2.99098,42.25197,2.56452,1.32843,3.40679,14.16296,1176,5532.8637
257, 17/09/2023 08:48:42,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,120.54794,96.57255,2.958,2.1509,1131.29253,2.16805,91.4576,2.91475,1126.47785,41.48055,42.28367,2.79948,2.51023,3.38332,1.56053,3.21582,1.49511,14.4101,13.93495,2.7024,43.0523,2.23239,1.28732,2.8738,11.245,1204.19,5552.9336
258, 17/09/2023 08:49:42,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,99.9073,96.88866,2.92076,2.20492,1134.33513,2.16986,91.48486,2.91415,1126.54752,41.48307,42.29314,2.8002,2.52055,3.384,1.55955,3.26683,1.48161,14.4062,13.86906,2.73605,42.20592,2.80737,1.2751,3.57968,13.28294,1146.79,5572.0467
259, 17/09/2023 08:50:42,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,110.89917,97.93249,2.953,2.13749,1140.58283,2.16796,91.54556,2.91536,1126.78377,41.48963,42.4415,2.8001,2.48184,3.38014,1.55913,3.18172,1.48853,14.39975,13.79126,3.35211,43.27105,1.60615,1.44478,2.32055,12.62179,1192.99,5591.9298
260, 17/09/2023 08:51:42,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,118.48293,99.61764,2.94302,2.12766,1144.29576,2.16693,91.62526,2.91577,1126.90184,41.50308,42.66341,2.7941,2.38077,3.37738,1.5586,3.14929,1.48017,14.3922,13.6246,3.06175,45.31625,1.84099,1.40729,2.5908,12.24114,1161.02,5611.2802
261, 17/09/2023 08:52:42,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,114.58424,101.58866,2.93803,2.11761,1147.19708,2.16545,91.69447,2.91695,1126.91963,41.51681,42.90375,2.78843,2.30103,3.37403,1.55812,3.10576,1.46663,14.38686,13.43382,3.35852,45.46847,1.69573,1.41713,2.40306,12.83018,1132.21,5630.1504
262, 17/09/2023 08:53:42,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,123.14413,104.28132,2.88282,2.18339,1147.27501,2.16871,91.77805,2.91427,1126.82495,41.52811,43.05795,2.78357,2.33784,3.37618,1.55677,3.11705,1.42762,14.37593,13.10147,2.13944,44.93157,3.50494,1.14839,4.02503,11.06821,1097.69,5648.4452
263, 17/09/2023 08:54:42,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,122.46436,105.49962,2.87131,2.2728,1138.39733,2.17129,91.85133,2.91354,1126.47358,41.53283,43.10082,2.78599,2.41396,3.37584,1.55476,3.13225,1.37815,14.36549,12.95077,2.63395,43.01212,3.61365,0.90196,3.25935,10.96066,1008.38,5665.2516
264, 17/09/2023 08:59:43,60.059,300.3, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,108.89715,106.08317,2.82015,2.33806,1135.53328,2.17435,91.89826,2.91119,1126.38231,41.5336,43.04994,2.788,2.46601,3.37804,1.55359,3.18741,1.36327,14.35689,12.83359,2.23284,41.76859,3.39899,1.19255,4.05345,11.71349,1098.13,5683.5537
265, 17/09/2023 09:00:43,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.54975,105.89303,2.84895,2.28813,1132.54284,2.17299,91.90985,2.91181,1126.33316,41.53568,43.088,2.78708,2.42643,3.3765,1.55385,3.14759,1.37561,14.35624,12.88636,3.11901,42.17285,1.77878,1.6337,2.90599,14.15932,1111.25,5702.0745
266, 17/09/2023 09:01:43,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,111.14675,106.96527,2.89264,2.2507,1136.18152,2.17189,91.96921,2.91319,1126.64947,41.53994,43.14752,2.79003,2.46171,3.37273,1.5529,3.06361,1.36118,14.34929,12.79931,3.42745,42.68456,1.80855,1.29143,2.33562,12.43155,1215.67,5722.3357
267, 17/09/2023 09:02:43,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,104.51735,106.74882,2.9654,2.1823,1138.93817,2.16911,92.01073,2.91577,1126.83313,41.55095,43.23015,2.78467,2.4111,3.36814,1.55277,2.98086,1.36592,14.34825,12.88993,3.93158,44.67484,1.35695,1.51587,2.05697,14.04693,1180.26,5742.0067
268, 17/09/2023 09:03:43,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.43299,106.67506,2.99278,2.18772,1143.21261,2.16979,92.02187,2.91628,1127.00962,41.54816,43.10076,2.7888,2.56444,3.3673,1.5519,2.95192,1.34931,14.34577,12.87267,3.08041,40.73417,2.40393,1.2995,3.12391,13.62594,1178.6,5761.6501
269, 17/09/2023 09:04:43,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,103.93352,107.23443,2.94096,2.1997,1145.11381,2.1684,92.05766,2.91575,1127.03429,41.5522,43.18678,2.78812,2.48789,3.36621,1.55239,2.99346,1.36085,14.34142,12.80586,2.74925,42.77324,1.78578,1.70046,3.03666,13.02352,1134.55,5780.5593
270, 17/09/2023 09:05:43,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,99.44786,107.50601,2.93501,2.18962,1150.86761,2.16766,92.08201,2.91604,1127.24894,41.55695,43.1557,2.78647,2.55423,3.36506,1.55239,2.98501,1.36326,14.33948,12.7622,3.0051,42.92773,1.95271,1.55278,3.03214,13.77815,1189.82,5800.3897
271, 17/09/2023 09:06:43,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,103.1328,108.1338,2.92859,2.13463,1154.55818,2.16636,92.11818,2.916,1127.59912,41.561,43.18263,2.78633,2.57157,3.36349,1.5526,2.95242,1.38311,14.33533,12.69699,2.90404,42.68219,1.81761,1.60998,2.92632,13.17361,1226.93,5820.8385
272, 17/09/2023 09:07:43,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.62045,105.87986,2.92624,2.13042,1153.84003,2.16634,92.10911,2.91527,1127.82615,41.56751,43.21352,2.77896,2.38819,3.36509,1.55336,3.01776,1.41651,14.33859,12.97573,2.72668,43.48343,2.15875,1.7764,3.8348,15.29994,1194.22,5840.7422
273, 17/09/2023 09:08:43,66.068,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.40261,104.16899,2.95754,2.06424,1160.27987,2.16488,92.07134,2.91613,1128.23027,41.56373,43.07483,2.77934,2.38642,3.36459,1.55417,2.99912,1.45289,14.34376,13.16699,3.12514,40.62112,1.84518,1.75679,3.2416,15.62066,1227.15,5864.6035
274, 17/09/2023 09:09:49,60.059,66.07, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.49711,102.42273,2.93694,2.1334,1159.32705,2.16635,92.05202,2.91636,1128.40051,41.5613,42.91374,2.77999,2.39904,3.36556,1.55357,3.08925,1.44804,14.34593,13.32575,2.98357,40.83006,2.6677,1.3707,3.65662,14.99936,1179.2,5884.2568
275, 17/09/2023 09:10:49,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.55034,100.76849,2.91498,2.13132,1158.63035,2.16524,92.05365,2.91574,1128.47202,41.56259,42.69145,2.77902,2.49178,3.36572,1.55443,3.14369,1.475,14.34588,13.46341,2.73698,41.95766,1.87594,1.82043,3.41501,14.32927,1150.42,5903.4305
276, 17/09/2023 09:11:49,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.22944,99.61769,2.8606,2.1426,1162.30801,2.16435,92.0669,2.91426,1128.67063,41.56216,42.42492,2.77893,2.59772,3.3663,1.55534,3.2187,1.50224,14.34294,13.50472,2.50857,41.43352,1.93826,1.82634,3.53994,13.4617,1187.89,5923.2286
277, 17/09/2023 09:12:49,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,101.91442,98.50335,2.8943,2.04077,1164.87089,2.16237,92.09624,2.91331,1128.70591,41.56527,42.27314,2.77847,2.68083,3.36552,1.5564,3.16168,1.54926,14.33909,13.63487,2.62609,42.52183,1.65696,1.88434,3.12228,13.14784,1139.71,5942.2238
278, 17/09/2023 09:13:50,66.066,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.78105,97.17765,2.85499,1.9879,1172.7747,2.16171,92.10953,2.91065,1128.79765,41.56437,42.15746,2.77977,2.66245,3.36739,1.55774,3.20818,1.61385,14.33532,13.76685,2.31014,41.32693,2.01853,1.91282,3.86108,13.33853,1153.11,5964.6454
279, 17/09/2023 09:14:56,60.062,66.07, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.61443,95.76322,2.90524,1.89389,1174.36321,2.15928,92.0878,2.9109,1128.78678,41.56481,42.15372,2.77799,2.58878,3.36681,1.55923,3.15476,1.66576,14.33919,14.00476,2.98644,41.70105,1.56176,2.03677,3.18094,15.58234,1125.33,5983.4008
280, 17/09/2023 09:15:56,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.94998,95.25734,2.88272,1.89721,1176.98123,2.15808,92.0743,2.91037,1128.86924,41.56227,42.06495,2.77836,2.61348,3.36707,1.56022,3.1887,1.68073,14.34023,14.03719,2.75657,40.76405,1.84345,1.87102,3.44912,14.66536,1154.51,6002.6427
281, 17/09/2023 09:16:56,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.41432,94.51111,2.87349,1.89122,1173.90217,2.15662,92.09423,2.91121,1129.00189,41.56601,42.06253,2.7774,2.53665,3.36509,1.56035,3.21949,1.70234,14.33899,14.14281,3.20179,42.70091,1.72446,1.60049,2.75999,13.96136,1169.84,6022.1401
282, 17/09/2023 09:17:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.94949,94.14714,2.81498,1.93341,1174.46663,2.1563,92.11533,2.91068,1129.19784,41.56599,41.85344,2.77935,2.67756,3.36471,1.56041,3.29914,1.70638,14.33544,14.09043,2.74839,41.55699,2.06142,1.57641,3.24965,13.2639,1188.76,6041.9527
283, 17/09/2023 09:18:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.85336,94.17703,2.83038,1.90076,1175.24666,2.15509,92.12726,2.91197,1129.39802,41.56568,41.90152,2.78167,2.6451,3.36235,1.56019,3.26754,1.71907,14.33428,14.114,3.36903,41.46302,1.77585,1.49517,2.65521,13.98276,1190.36,6061.792
284, 17/09/2023 09:19:56,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.43331,93.43218,2.88416,1.91386,1175.18537,2.15474,92.12507,2.91419,1129.41089,41.567,41.85169,2.78011,2.62598,3.36009,1.55939,3.24243,1.69418,14.33631,14.23799,3.80692,41.98923,2.02066,1.30343,2.63379,14.98866,1133.54,6080.6843
285, 17/09/2023 09:20:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.24879,92.68353,2.89413,1.94653,1175.73868,2.15592,92.11161,2.91495,1129.63551,41.56969,41.81577,2.77731,2.60033,3.36057,1.55877,3.27394,1.68194,14.33965,14.34293,3.15129,42.39177,2.56468,1.36741,3.50696,15.36058,1198.04,6100.6517
286, 17/09/2023 09:21:56,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.0686,91.70092,2.91642,1.9623,1174.11644,2.15561,92.09757,2.91602,1129.87816,41.57199,41.78564,2.77445,2.54358,3.36003,1.55874,3.29276,1.67801,14.34324,14.49684,3.25397,42.27547,2.06325,1.54877,3.19549,15.43768,1203.67,6120.7128
287, 17/09/2023 09:22:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.10852,91.47317,2.95126,1.95283,1172.38446,2.15524,92.0779,2.91702,1129.99912,41.56837,41.58513,2.77597,2.71756,3.35926,1.55864,3.24541,1.6619,14.34562,14.48277,3.25114,40.42232,2.03586,1.52969,3.11422,15.098,1168.03,6140.18
288, 17/09/2023 09:23:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.85724,91.52746,2.95146,1.98467,1170.54421,2.15575,92.04506,2.91782,1130.26168,41.56623,41.6159,2.77502,2.68942,3.35971,1.55848,3.26275,1.64398,14.35039,14.48199,3.15804,40.91153,2.31653,1.50951,3.49682,15.81018,1210.19,6160.3498
289, 17/09/2023 09:24:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,79.0514,90.95249,2.97046,1.97115,1172.31809,2.15645,91.99879,2.91894,1130.50513,41.56032,41.54078,2.77659,2.709,3.3601,1.55816,3.25155,1.64957,14.35612,14.55857,3.26545,39.71143,2.38886,1.45802,3.48302,16.13474,1205.17,6180.436
290, 17/09/2023 09:25:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.90981,89.84292,3.02523,1.97784,1171.24513,2.15587,91.94614,2.9209,1130.51358,41.55799,41.46579,2.7744,2.68205,3.35955,1.55833,3.23612,1.63619,14.36464,14.73982,3.59713,40.75403,1.96791,1.61234,3.17295,17.21331,1133.28,6199.3239
291, 17/09/2023 09:26:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.39005,89.13511,3.07245,1.99442,1171.0576,2.15597,91.92356,2.92166,1130.68701,41.56045,41.5257,2.77016,2.59403,3.35985,1.55839,3.23025,1.61964,14.36943,14.90104,3.15699,42.33533,2.18873,1.57795,3.45371,15.8849,1185.12,6219.0759
292, 17/09/2023 09:27:56,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.37092,88.27893,3.10607,2.03046,1177.04683,2.15596,91.90808,2.92232,1131.00951,41.55884,41.42949,2.77078,2.61657,3.3596,1.55829,3.24095,1.59617,14.37165,15.02442,3.1273,41.0688,2.15052,1.52738,3.28466,15.04872,1228.93,6239.558
293, 17/09/2023 09:28:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.68843,87.85353,3.19502,2.02298,1183.63555,2.15513,91.90048,2.92356,1131.38755,41.55972,41.46498,2.76959,2.56347,3.35829,1.55828,3.17412,1.56903,14.37388,15.15447,3.3285,41.82206,1.90758,1.5544,2.96514,15.04327,1245.06,6260.309
294, 17/09/2023 09:29:56,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.79432,88.13104,3.22023,2.05891,1190.81589,2.15461,91.89341,2.92485,1131.72465,41.55967,41.45577,2.76992,2.60718,3.35698,1.55805,3.15873,1.53417,14.37571,15.11224,3.35782,41.54645,1.98812,1.48821,2.95875,14.93207,1234.31,6280.8808
295, 17/09/2023 09:30:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.31504,88.21713,3.25111,2.08268,1189.84222,2.15464,91.88545,2.92555,1131.74585,41.55955,41.50421,2.76966,2.59336,3.35656,1.55783,3.14363,1.50942,14.37729,15.12757,3.17006,41.51899,2.16373,1.48589,3.21506,14.90229,1138.76,6299.8601
296, 17/09/2023 09:31:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,81.41119,87.13996,3.25567,2.11445,1190.63666,2.15471,91.85094,2.92659,1131.90263,41.55115,41.24903,2.77537,2.7341,3.35612,1.55757,3.17386,1.50103,14.38034,15.21989,3.27365,38.86812,2.1808,1.47449,3.21558,15.35363,1182.04,6319.5607
297, 17/09/2023 09:32:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.07469,86.36845,3.3094,2.0858,1188.08323,2.15313,91.83265,2.92826,1131.95469,41.54993,41.22083,2.7748,2.68179,3.35422,1.55784,3.13981,1.50532,14.38382,15.3726,3.5546,41.14016,1.65376,1.64734,2.7243,15.53944,1149.13,6338.7128
298, 17/09/2023 09:33:57,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,79.48813,85.32731,3.2615,2.13459,1185.17422,2.15417,91.79221,2.9276,1131.99488,41.54573,41.13249,2.77401,2.61607,3.35653,1.55816,3.23637,1.51616,14.38826,15.5004,2.73797,40.10133,2.48459,1.66523,4.13741,15.88747,1145.34,6357.8018
299, 17/09/2023 09:34:57,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.0954,85.39451,3.24241,2.11789,1190.53296,2.15306,91.79318,2.92897,1132.26072,41.54684,41.1304,2.77303,2.62705,3.35467,1.55809,3.24294,1.53121,14.38932,15.47972,3.41638,41.89739,1.80242,1.53775,2.77167,14.72263,1215.68,6378.0631
300, 17/09/2023 09:35:57,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,78.60064,84.75426,3.19703,2.11107,1185.9091,2.15385,91.75045,2.92776,1132.24095,41.54396,41.00705,2.77045,2.6277,3.35761,1.55889,3.29589,1.56124,14.3943,15.5284,2.59258,40.49742,2.38798,1.83605,4.38445,16.12712,1125.52,6396.8217
301, 17/09/2023 09:36:57,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.59136,84.71383,3.19147,2.09927,1184.84894,2.15302,91.73729,2.92847,1132.4132,41.54185,40.91041,2.77087,2.69614,3.3568,1.55911,3.28911,1.56679,14.39609,15.49747,3.16996,40.85485,1.89612,1.63126,3.09305,14.97587,1188.06,6416.6227
302, 17/09/2023 09:37:57,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.84901,84.50177,3.18088,2.11973,1182.68273,2.15362,91.70881,2.92896,1132.41686,41.54085,40.96116,2.77053,2.65621,3.35754,1.55902,3.3213,1.56685,14.40043,15.54862,3.08999,41.19879,2.36079,1.52946,3.61073,15.88313,1133.66,6435.517
303, 17/09/2023 09:38:57,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.27655,84.8036,3.18972,2.07435,1181.06564,2.152,91.69437,2.93003,1132.58292,41.54331,41.0575,2.7668,2.59335,3.35641,1.55967,3.28679,1.58449,14.40426,15.53803,3.2911,42.34539,1.68652,1.77097,2.98679,15.65825,1186.62,6455.2939
304, 17/09/2023 09:39:57,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.67097,85.40142,3.15565,2.07498,1183.48735,2.15269,91.68137,2.9296,1132.92281,41.53909,41.08952,2.76962,2.62267,3.35731,1.55959,3.2983,1.58956,14.40455,15.42435,2.80192,40.22157,2.36981,1.53521,3.63815,14.49534,1239.16,6475.9466
305, 17/09/2023 09:40:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.89535,86.15828,3.1389,2.06724,1188.30603,2.15177,91.66923,2.93072,1133.15359,41.5395,41.14884,2.76733,2.61861,3.35621,1.55975,3.28587,1.58949,14.40728,15.30325,3.31812,41.66668,1.86252,1.61008,2.99879,15.29277,1207.42,6496.0703
306, 17/09/2023 09:41:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,101.03134,87.13573,3.1559,2.02291,1189.43128,2.14982,91.69679,2.93206,1133.36477,41.54476,41.21379,2.76548,2.66692,3.35334,1.55982,3.21625,1.58991,14.40566,15.16777,3.45677,43.22131,1.53597,1.58398,2.43294,13.88558,1201.85,6516.1012
307, 17/09/2023 09:42:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.69807,87.29255,3.17877,1.99144,1189.36443,2.14835,91.69042,2.93359,1133.66105,41.54317,41.21193,2.76725,2.69283,3.35119,1.55989,3.17358,1.59361,14.40706,15.15379,3.492,41.03837,1.68957,1.58085,2.67095,14.84729,1227.99,6536.5677
308, 17/09/2023 09:43:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.64357,87.70709,3.15716,2.00611,1185.66064,2.14831,91.70481,2.93378,1133.83887,41.54298,41.18738,2.76893,2.75482,3.35043,1.55957,3.18361,1.58695,14.40483,15.06142,3.00042,41.47482,2.13367,1.45504,3.10457,13.68074,1192.33,6556.4398
309, 17/09/2023 09:44:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.03167,87.84313,3.14175,1.99643,1180.65606,2.14736,91.7058,2.93431,1133.91913,41.54661,41.26663,2.76506,2.66113,3.3497,1.55991,3.19385,1.59978,14.4063,15.06037,3.12114,42.78315,1.84798,1.67705,3.09916,14.90726,1161.11,6575.7916
