Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"
573, 20/04/2024 12:24:12,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,81.77055,86.94362,2.99258,2.25861,1155.42095,2.24431,89.52027,2.89781,1153.56893,41.21113,41.22963,2.95145,2.6584,3.48785,1.55409,3.49793,1.54871,14.61061,15.10246,2.83595,40.49485,2.18209,1.73807,3.79263,15.68482,1187.44,11588.8985,2.61894
574, 20/04/2024 12:25:12,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.38523,85.92519,2.99104,2.26981,1162.3102,2.24381,89.50673,2.89836,1153.72239,41.21016,41.12199,2.95151,2.67465,3.48748,1.55427,3.53691,1.55824,14.61282,15.23982,3.21528,40.66215,1.98195,1.65433,3.27879,15.86137,1239.79,11609.5617,2.98239
575, 20/04/2024 12:26:12,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.89642,85.26609,3.02605,2.25217,1162.49673,2.24395,89.50401,2.89876,1153.69813,41.21175,41.15977,2.9498,2.60367,3.48737,1.55412,3.52258,1.56408,14.61404,15.39245,3.15104,42.18779,2.33616,1.46149,3.41427,15.3637,1138.86,11628.5427,1.89758
576, 20/04/2024 12:27:12,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,92.89253,85.92279,3.01462,2.25225,1169.48563,2.24411,89.50969,2.89875,1153.73955,41.21433,41.33629,2.94773,2.49323,3.48745,1.55405,3.52256,1.56402,14.61401,15.33408,2.89096,42.74799,2.33853,1.51209,3.53607,14.59405,1178.27,11648.1805,1.71391
577, 20/04/2024 12:28:12,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.02325,86.94961,3.02001,2.23696,1175.16031,2.24452,89.51709,2.89877,1153.77462,41.2164,41.45635,2.94614,2.46371,3.4875,1.55379,3.47847,1.555,14.61351,15.20116,2.91112,42.45467,2.51905,1.39764,3.52074,14.31801,1174.64,11667.7579,1.99974
578, 20/04/2024 12:29:12,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,97.84231,87.86622,2.98614,2.23548,1177.48808,2.24447,89.53002,2.89852,1153.81884,41.21684,41.56703,2.94624,2.42063,3.48728,1.55372,3.4856,1.55922,14.61142,15.06453,2.74748,41.47225,2.21261,1.51515,3.35244,13.37361,1180.05,11687.4254,3.00261
579, 20/04/2024 12:30:12,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,98.74303,88.28798,2.99859,2.22258,1184.61649,2.24381,89.54535,2.89953,1153.89863,41.22076,41.63431,2.94451,2.4101,3.48562,1.55344,3.45573,1.55483,14.61094,15.02464,3.64491,43.45927,1.81958,1.39399,2.53648,14.3262,1200.51,11707.4339,1.95347
580, 20/04/2024 12:31:12,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,81.64916,87.83491,3.02066,2.22886,1183.84703,2.24382,89.53141,2.90033,1153.8086,41.22416,41.71486,2.94018,2.30653,3.48561,1.55343,3.46049,1.55258,14.61486,15.14278,3.42323,43.43065,2.25167,1.54294,3.47418,17.17477,1096.11,11725.7024,0.11236
581, 20/04/2024 12:32:12,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.30954,87.83559,3.05833,2.16975,1179.34656,2.24386,89.53422,2.90032,1153.79791,41.22387,41.67341,2.93992,2.31846,3.4855,1.55335,3.39143,1.56305,14.61429,15.15247,2.89658,41.04005,2.27177,1.50492,3.41883,14.26202,1147.24,11744.8231,2.77769
582, 20/04/2024 12:33:12,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.83937,87.62443,3.05683,2.1843,1179.08181,2.24407,89.53473,2.90038,1153.86811,41.22314,41.65145,2.94059,2.30975,3.48546,1.55318,3.40619,1.5594,14.61396,15.17898,2.93399,40.79061,2.37902,1.45449,3.46025,14.41979,1195.26,11764.744,3.33883
583, 20/04/2024 12:34:13,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.95792,87.93605,3.04504,2.1878,1175.25899,2.24328,89.5354,2.90107,1153.80347,41.22397,41.70793,2.94041,2.29843,3.4844,1.55326,3.41214,1.55962,14.6146,15.1392,3.39841,41.74061,1.76106,1.59995,2.8176,15.01265,1112.8,11783.2907,2.82225
584, 20/04/2024 12:35:13,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.79661,87.75725,3.00855,2.26232,1173.48462,2.24417,89.53075,2.90093,1153.88018,41.22216,41.64975,2.94177,2.3191,3.48499,1.5529,3.48591,1.54085,14.61456,15.1233,2.81797,40.15285,2.85152,1.34461,3.8342,14.59375,1199.11,11803.2759,3.74793
585, 20/04/2024 12:36:13,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.68908,87.36442,3.0509,2.24341,1166.88378,2.2443,89.51914,2.90147,1153.81397,41.22301,41.51155,2.93945,2.43309,3.48499,1.55282,3.43814,1.53255,14.61706,15.16508,3.25647,41.77031,2.33074,1.49584,3.48641,16.22452,1111.63,11821.803,1.44146
586, 20/04/2024 12:37:13,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.73634,88.05801,3.05408,2.27106,1163.19699,2.24495,89.52106,2.90152,1153.7919,41.22278,41.60792,2.94002,2.41429,3.48515,1.55244,3.42817,1.5095,14.61663,15.08006,2.92955,41.07622,2.72154,1.31643,3.58273,14.35234,1140.06,11840.8041,3.29371
587, 20/04/2024 12:38:13,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.21985,89.32179,3.06551,2.27808,1170.00489,2.24521,89.52904,2.9019,1153.91722,41.22477,41.71865,2.93924,2.43206,3.48471,1.55206,3.38043,1.48389,14.61623,14.91164,3.14666,42.36541,2.42005,1.33669,3.23486,14.38516,1226.51,11861.2459,2.49113
588, 20/04/2024 12:39:13,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,96.38389,90.33009,3.09249,2.28012,1173.09824,2.24514,89.54031,2.90237,1154.05029,41.2252,41.78232,2.94047,2.50561,3.48378,1.5517,3.32253,1.45717,14.61481,14.78121,3.20973,41.45564,2.19337,1.34671,2.95384,13.8036,1230.98,11881.7622,3.635
589, 20/04/2024 12:40:13,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,92.41145,91.06617,3.09758,2.29957,1164.56931,2.24508,89.54484,2.90296,1153.98741,41.22856,41.96345,2.93755,2.38002,3.48323,1.5515,3.31332,1.44084,14.6156,14.72639,3.32511,43.38996,2.20388,1.41939,3.12816,15.12113,1113.74,11900.3246,1.05487
590, 20/04/2024 12:41:13,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.32453,91.04022,3.09661,2.32997,1163.51501,2.24588,89.54137,2.9033,1153.93738,41.2265,41.8168,2.9399,2.54374,3.48319,1.55093,3.31622,1.42329,14.61556,14.67641,3.1385,39.9213,2.90695,1.1901,3.45955,14.59292,1122.1,11919.0262,4.42895
591, 20/04/2024 12:42:13,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.32125,90.80192,3.10849,2.33342,1161.46013,2.24609,89.54102,2.90353,1153.92708,41.22627,41.7059,2.94007,2.63264,3.48304,1.55071,3.30618,1.41688,14.61565,14.68156,3.05282,41.08555,2.39191,1.41678,3.38881,14.67064,1147.51,11938.1514,3.04511
592, 20/04/2024 12:43:13,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,97.2945,90.99393,3.07494,2.3777,1159.90902,2.24745,89.5527,2.9028,1153.92318,41.22714,41.65898,2.93997,2.69184,3.48406,1.55023,3.3456,1.40707,14.61353,14.61419,2.48007,41.75698,3.29015,1.25038,4.11394,13.30391,1151.5,11957.3431,2.88165
593, 20/04/2024 12:44:13,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,95.1541,90.86431,3.12134,2.36061,1164.35154,2.24702,89.56243,2.90359,1154.07438,41.2312,41.80788,2.93763,2.59231,3.48299,1.55005,3.31078,1.40251,14.61386,14.71178,3.43256,43.55165,1.98382,1.44525,2.86713,14.80249,1241.45,11978.034,1.59922
594, 20/04/2024 12:45:13,66.067,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.14166,90.5898,3.079,2.40656,1165.55325,2.24741,89.57091,2.9037,1154.18426,41.22948,41.57583,2.94036,2.77552,3.48257,1.5496,3.36133,1.39674,14.6119,14.65012,2.96279,40.35683,2.47258,1.3241,3.27393,13.62296,1210.12,12001.5641,4.30771
595, 20/04/2024 12:46:19,60.058,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.96035,90.85045,3.0536,2.4266,1166.78394,2.24784,89.5635,2.90389,1154.12648,41.22884,41.41429,2.94009,2.93635,3.4828,1.5494,3.37132,1.38932,14.61295,14.53711,3.02813,40.8128,2.55618,1.42046,3.63094,15.2963,1116.87,12020.1786,2.76452
596, 20/04/2024 12:47:19,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,104.67066,91.6701,3.08809,2.41134,1169.99685,2.24752,89.58598,2.90463,1154.19518,41.2305,41.49209,2.94125,2.99373,3.48113,1.54888,3.30817,1.37192,14.61031,14.45251,3.48693,42.17719,2.00888,1.24377,2.4986,13.04941,1195.64,12040.1059,3.61957
597, 20/04/2024 12:48:19,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,101.5069,92.42623,3.10584,2.39499,1169.8435,2.24735,89.60449,2.90505,1154.25921,41.2341,41.66675,2.93982,2.90914,3.4802,1.54858,3.27177,1.36609,14.60882,14.40444,3.19707,43.37536,2.13683,1.36733,2.92175,13.7125,1193.03,12059.9898,2.0873
598, 20/04/2024 12:49:19,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.3245,92.70487,3.09653,2.42924,1170.25003,2.24728,89.61154,2.9055,1154.20564,41.23482,41.66368,2.93983,2.91697,3.47946,1.5483,3.28357,1.35169,14.60818,14.35324,3.24425,41.69215,2.19181,1.3714,3.00585,14.20088,1119.58,12078.6494,2.94639
599, 20/04/2024 12:50:19,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,103.34513,93.78326,3.13708,2.35986,1166.88508,2.24666,89.63205,2.90618,1154.19678,41.23962,41.93288,2.93759,2.77108,3.47807,1.54811,3.20257,1.3571,14.60697,14.30407,3.42838,44.22093,1.83082,1.42705,2.61266,13.84966,1148.61,12097.7928,1.54358
600, 20/04/2024 12:51:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,88.11509,94.18232,3.10973,2.38947,1166.29259,2.2474,89.62966,2.90612,1154.11713,41.24185,41.99125,2.93477,2.74793,3.47876,1.5479,3.23004,1.35178,14.60805,14.2482,2.8658,42.72265,2.79331,1.41008,3.9388,15.32883,1101.63,12116.1533,1.04867
601, 20/04/2024 12:52:20,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,85.49987,93.8752,3.07924,2.43106,1160.52781,2.24889,89.62369,2.90549,1153.95438,41.24108,41.97609,2.93464,2.71827,3.48027,1.54755,3.28404,1.35086,14.60829,14.27198,2.52211,40.67124,3.52024,1.29526,4.55961,14.76661,1040.22,12133.4903,2.84238
602, 20/04/2024 12:53:20,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,88.24534,93.48125,3.08753,2.4112,1152.05274,2.24872,89.62158,2.90602,1153.87264,41.24212,41.94668,2.93314,2.68515,3.4798,1.54746,3.28009,1.36036,14.60931,14.32751,3.28815,41.93202,2.12671,1.48741,3.16328,15.29216,1099.76,12151.8197,1.92412
603, 20/04/2024 12:54:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.25428,93.1462,3.04826,2.47967,1141.99851,2.24999,89.62385,2.9056,1153.765,41.23946,41.82526,2.93542,2.72794,3.48051,1.5469,3.34614,1.34943,14.60766,14.3133,2.63033,39.44202,3.38622,1.16975,3.96102,13.49563,1081.18,12169.8393,4.47433
604, 20/04/2024 12:55:20,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,99.64162,93.58434,3.04928,2.46201,1140.52199,2.24955,89.63762,2.90617,1153.66958,41.23966,41.69563,2.93673,2.90296,3.47919,1.54661,3.3126,1.34549,14.60584,14.2038,3.38155,41.35035,1.92148,1.35712,2.60767,13.40711,1089.73,12188.0014,3.79307
605, 20/04/2024 12:56:20,66.066,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.28157,93.74111,3.00959,2.45004,1140.50722,2.2502,89.63878,2.90569,1153.61747,41.24061,41.81557,2.93553,2.75699,3.48003,1.54655,3.35101,1.36774,14.60566,14.20153,2.65553,41.77166,2.61887,1.50965,3.95358,14.50775,1124.57,12209.8681,2.26172
606, 20/04/2024 12:57:26,60.058,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.52824,93.65247,3.02286,2.42197,1134.3499,2.2498,89.63574,2.90618,1153.46412,41.24006,41.80634,2.93542,2.74427,3.4794,1.54654,3.32958,1.37474,14.60627,14.22049,3.28806,40.85567,1.97118,1.53896,3.03356,15.03472,1046.07,12227.3026,2.86105
607, 20/04/2024 12:58:26,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,85.60885,92.92935,3.03359,2.40655,1126.02122,2.2508,89.63012,2.90568,1153.26956,41.23826,41.70002,2.93655,2.79433,3.48045,1.54632,3.3304,1.38389,14.60619,14.30122,2.58309,39.93178,3.05657,1.38837,4.24366,14.54803,1012.26,12244.1736,3.75746
608, 20/04/2024 12:59:26,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.74062,92.03289,2.99954,2.4581,1119.52251,2.25142,89.61884,2.90572,1153.27036,41.23601,41.43666,2.93814,2.95924,3.48095,1.54611,3.39548,1.38134,14.6072,14.32829,2.92825,39.79648,2.68634,1.41279,3.79524,15.25042,1153.78,12263.4033,3.94899
609, 20/04/2024 13:00:26,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.10384,91.46327,3.01641,2.45703,1110.86637,2.25169,89.6135,2.90615,1153.19588,41.23465,41.45562,2.93894,2.87816,3.4807,1.54581,3.40073,1.38408,14.60781,14.43299,3.21729,40.32628,2.4598,1.34892,3.31808,15.01512,1103.54,12281.7956,3.47537
610, 20/04/2024 13:01:26,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.47501,91.60387,3.02158,2.44266,1106.19467,2.25181,89.60904,2.90643,1153.03922,41.23305,41.41384,2.9403,2.94928,3.4805,1.54565,3.38139,1.38431,14.60812,14.39995,3.11301,40.09728,2.33798,1.42655,3.33523,14.8235,1042.27,12299.1667,3.90228
611, 20/04/2024 13:02:26,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.48121,90.613,2.97025,2.51363,1097.31615,2.25289,89.60886,2.90606,1152.91664,41.23345,41.36198,2.9394,2.85874,3.48142,1.54531,3.49411,1.39007,14.608,14.50723,2.66912,41.51251,3.14716,1.31209,4.12937,14.5239,1068.24,12316.9708,2.30686
612, 20/04/2024 13:03:26,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,93.88618,90.09672,2.99429,2.47852,1095.72955,2.25203,89.61544,2.90698,1152.94729,41.23412,41.23508,2.93954,2.9271,3.47986,1.54521,3.4649,1.39797,14.60774,14.56083,3.63211,41.64947,1.69185,1.47763,2.49992,14.44689,1172.27,12336.5087,3.02749
613, 20/04/2024 13:04:26,60.057,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,93.34896,90.03024,2.99204,2.48558,1095.97215,2.25209,89.62084,2.90738,1152.90206,41.2334,41.17143,2.94051,2.97,3.47919,1.54487,3.46713,1.3949,14.60683,14.54742,3.20787,40.75838,2.29146,1.3264,3.0394,14.0049,1123.09,12355.2269,3.5761
614, 20/04/2024 13:05:26,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.26587,89.42618,2.9442,2.5712,1094.34314,2.25313,89.62749,2.90701,1152.86081,41.23267,40.9269,2.94146,3.11125,3.47973,1.5444,3.55251,1.38166,14.6052,14.52717,2.66976,40.75009,3.1059,1.23483,3.83526,13.53594,1125.7,12373.9885,3.56513
615, 20/04/2024 13:06:26,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,97.90469,90.09022,2.98519,2.53015,1100.95327,2.25301,89.63983,2.90782,1152.92582,41.23231,40.81612,2.94351,3.325,3.47831,1.54385,3.45873,1.36701,14.60352,14.40571,3.55521,41.00098,2.16599,1.20611,2.61241,13.57566,1193.37,12393.8779,4.19583
616, 20/04/2024 13:07:27,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,109.14713,91.55749,3.03307,2.43434,1109.81756,2.25261,89.66619,2.90819,1152.95899,41.23308,40.88687,2.94561,3.41918,3.47677,1.54344,3.3256,1.36612,14.59974,14.23031,3.20671,41.65934,1.95594,1.29389,2.53077,12.26455,1173.97,12413.4441,4.2274
617, 20/04/2024 13:08:27,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.07261,91.22902,3.04461,2.42621,1112.44113,2.25229,89.65706,2.90895,1152.93751,41.2335,40.86093,2.94501,3.45691,3.47621,1.54341,3.32105,1.36882,14.60182,14.27887,3.45252,41.50938,2.03819,1.52267,3.10349,15.97193,1138.89,12432.4256,2.55292
618, 20/04/2024 13:09:27,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,101.27415,91.84051,3.06706,2.37614,1115.29184,2.25254,89.67267,2.90899,1152.89569,41.23335,40.96949,2.94593,3.39829,3.47566,1.54299,3.26677,1.37482,14.59923,14.23606,2.93821,41.13036,2.45861,1.26895,3.11986,12.89523,1125.17,12451.1785,3.54989
619, 20/04/2024 13:10:27,66.065,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.67703,91.35927,3.04492,2.42434,1121.29081,2.25312,89.67615,2.90915,1152.92738,41.2308,40.8539,2.94823,3.43663,3.4754,1.54249,3.31473,1.36727,14.5978,14.25633,3.00444,39.83926,2.63346,1.26607,3.33414,13.82102,1170.27,12473.9338,4.2009
620, 20/04/2024 13:11:33,60.061,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.99775,90.98699,3.09211,2.38215,1122.79866,2.25286,89.66868,2.9096,1152.91888,41.23005,40.77606,2.94863,3.51129,3.47504,1.5425,3.26041,1.36868,14.59902,14.31369,3.21684,40.74437,2.08654,1.55067,3.23552,15.39642,1147.37,12493.0567,3.20731
621, 20/04/2024 13:12:33,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.00657,91.07374,3.08715,2.36387,1128.41976,2.25213,89.6677,2.90999,1152.89426,41.22795,40.70915,2.95061,3.59974,3.47415,1.54261,3.24949,1.37465,14.59872,14.27542,3.1966,39.84791,1.7917,1.61324,2.89045,14.39653,1136.66,12512.001,4.24765
622, 20/04/2024 13:13:33,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.80154,91.45579,3.12602,2.30507,1138.4424,2.25192,89.67083,2.91029,1152.92949,41.22483,40.65427,2.95423,3.70322,3.47335,1.5424,3.17244,1.37629,14.59728,14.2194,3.12502,39.24482,2.10585,1.41035,2.96999,13.68868,1175.43,12531.5915,5.24797
623, 20/04/2024 13:14:33,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.98938,92.05662,3.12032,2.27685,1137.47009,2.25195,89.67274,2.91018,1152.90882,41.22358,40.69472,2.95516,3.6782,3.47331,1.54236,3.14867,1.3829,14.59647,14.13996,2.83497,40.39606,2.27329,1.51443,3.44275,14.05344,1139.27,12550.5793,3.57075
624, 20/04/2024 13:15:33,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,83.20453,91.8539,3.09048,2.29015,1139.78249,2.25249,89.66301,2.91001,1152.88879,41.21889,40.54874,2.95845,3.7865,3.47371,1.54217,3.17687,1.38719,14.59625,14.10515,2.80242,38.11555,2.6437,1.41558,3.74237,14.45476,1139.65,12569.5735,5.13361
625, 20/04/2024 13:16:33,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.79587,91.93354,3.10146,2.26791,1143.18963,2.25214,89.66038,2.9105,1152.81327,41.21502,40.45057,2.9622,3.88933,3.47281,1.54201,3.14738,1.38779,14.59561,14.06565,3.29529,38.59009,1.99748,1.43341,2.8632,14.15858,1101.09,12587.9249,5.50506
626, 20/04/2024 13:17:33,60.057,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.11875,91.97254,3.11399,2.21591,1144.69354,2.25211,89.66104,2.91038,1152.728,41.21431,40.40251,2.96241,3.93559,3.47284,1.54203,3.1095,1.40326,14.59519,14.0527,2.83237,40.72068,2.23336,1.562,3.48852,14.30494,1093.85,12606.1557,3.10755
627, 20/04/2024 13:18:33,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.94061,91.51521,3.09198,2.22907,1137.10378,2.25155,89.65716,2.91083,1152.58688,41.21432,40.36736,2.96211,3.92574,3.47226,1.54216,3.14777,1.41215,14.59612,14.09919,3.25634,41.2246,1.86825,1.6347,3.05403,15.26809,1051.03,12623.6729,2.74369
628, 20/04/2024 13:19:33,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,77.13809,90.38463,3.06773,2.2395,1133.76504,2.25182,89.6377,2.91075,1152.46871,41.21239,40.30909,2.96211,3.89021,3.47305,1.54233,3.2095,1.43313,14.59854,14.24234,2.86324,39.81011,2.43005,1.66392,4.04341,16.34147,1068.72,12641.4849,2.96479
629, 20/04/2024 13:20:33,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.09849,89.70578,3.10084,2.16785,1134.6195,2.25129,89.62922,2.91107,1152.44806,41.20976,40.22412,2.9637,3.92001,3.47258,1.54248,3.16506,1.46,14.59921,14.34153,3.13386,39.45769,1.92093,1.64353,3.15711,15.04455,1138.69,12660.4631,4.01915
630, 20/04/2024 13:21:33,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.18085,89.19634,3.08025,2.18947,1130.78803,2.25165,89.63002,2.91144,1152.42724,41.20713,40.1178,2.96642,3.9568,3.4721,1.54202,3.20332,1.46306,14.59833,14.37359,3.19187,39.46568,2.54809,1.2374,3.15299,14.01356,1138.54,12679.4387,4.76263
631, 20/04/2024 13:22:33,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.22193,88.14778,3.06279,2.23301,1130.62705,2.25219,89.6324,2.91148,1152.45688,41.2065,40.05263,2.96712,3.90088,3.47216,1.54168,3.27189,1.46524,14.59769,14.50886,2.93347,40.79513,2.65954,1.32128,3.51398,14.18408,1171.7,12698.9671,3.42188
632, 20/04/2024 13:23:34,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.35489,88.65844,3.0232,2.26385,1132.08426,2.25253,89.63497,2.91139,1152.46877,41.20626,40.02398,2.96723,3.93138,3.47228,1.5415,3.30211,1.45863,14.59711,14.39265,2.85691,41.05073,2.49623,1.42367,3.5538,14.22021,1160.28,12718.3051,3.03701
633, 20/04/2024 13:24:34,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,81.80183,87.43462,3.04629,2.26427,1131.628,2.2528,89.62268,2.91194,1152.41853,41.20496,39.96966,2.96764,3.91233,3.4722,1.54128,3.32132,1.46684,14.59893,14.58613,3.29767,40.31821,2.45123,1.39194,3.41197,15.84171,1118.13,12736.9405,3.25125
634, 20/04/2024 13:25:34,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.92852,86.95449,3.00717,2.26335,1122.81527,2.25334,89.61641,2.91124,1152.26552,41.20161,39.90336,2.96977,3.92759,3.47314,1.54133,3.37241,1.49001,14.59834,14.62214,2.46165,38.71091,2.64449,1.5777,4.17221,14.15424,1039.81,12754.2707,4.5454
635, 20/04/2024 13:26:34,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,85.86175,87.01875,2.99184,2.28049,1119.71795,2.25345,89.61075,2.91135,1152.19217,41.2019,39.94463,2.96962,3.90721,3.47331,1.54133,3.39634,1.4893,14.59942,14.61705,2.98842,41.40636,2.33032,1.54237,3.59422,15.35026,1101.22,12772.6244,2.86804
636, 20/04/2024 13:27:34,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.5038,86.91773,2.97768,2.2741,1116.58001,2.25259,89.60778,2.91144,1152.10278,41.20041,39.96389,2.97061,3.86875,3.47283,1.5417,3.41354,1.50105,14.59949,14.63405,2.97143,40.14,1.73618,1.80148,3.12768,14.64667,1089.21,12790.778,3.67289
637, 20/04/2024 13:28:34,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.44675,86.83868,3.00488,2.21538,1116.25787,2.25113,89.60904,2.9123,1152.13165,41.19967,40.06754,2.97174,3.75968,3.47114,1.54195,3.37161,1.52191,14.59961,14.70445,3.60247,40.71598,1.38823,1.7066,2.36915,14.68273,1171.05,12810.2955,3.70893
