Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis]
132, 23/04/2023 09:41:46, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.49465, 95.38703, 3.11047, 2.08695, 1287.30268, 2.18785, 93.42475, 3.01952, 1133.0411, 41.84357, 42.30417, 2.61486, 2.40553, 3.24645, 1.48386, 3.08543, 1.47844, 14.28329, 14.19579, 3.48809, 41.74169, 2.95348, 2.02044, 1.4023, 2.83326, 14.77402
133, 23/04/2023 09:42:46, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 84.09701, 94.32156, 3.1465, 2.09358, 1283.36268, 2.18846, 93.35483, 3.02153, 1133.16381, 41.83081, 42.19452, 2.62456, 2.44214, 3.24624, 1.48334, 3.08327, 1.47273, 14.2906, 14.33544, 3.31019, 40.03553, 3.98995, 2.27983, 1.411, 3.21684, 15.31905
134, 23/04/2023 09:43:46, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 83.72864, 92.85175, 3.25121, 2.01331, 1285.33921, 2.18503, 93.27779, 3.02873, 1133.53863, 41.82974, 42.11579, 2.6252, 2.45616, 3.24041, 1.483, 2.99832, 1.48925, 14.30594, 14.59003, 4.24027, 41.68224, 2.71359, 1.69702, 1.43575, 2.4365, 16.41937
135, 23/04/2023 09:44:47, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 95.66413, 92.85469, 3.25497, 2.03194, 1281.66461, 2.18536, 93.29445, 3.02936, 1133.66264, 41.84165, 42.18382, 2.61288, 2.38458, 3.2403, 1.48273, 3.00878, 1.48074, 14.30775, 14.61325, 3.12097, 43.55763, 0.83347, 2.23434, 1.44314, 3.22447, 14.56747
136, 23/04/2023 09:45:47, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.03303, 92.51761, 3.21801, 2.04843, 1275.2903, 2.1839, 93.27914, 3.03105, 1133.57177, 41.83446, 42.10587, 2.62264, 2.44346, 3.238, 1.48267, 3.05312, 1.49047, 14.30861, 14.62132, 3.29878, 40.77589, 4.05159, 1.96842, 1.47388, 2.90122, 14.43248
137, 23/04/2023 09:46:47, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.89908, 92.67941, 3.16972, 2.05251, 1269.2785, 2.18674, 93.24081, 3.02907, 1133.47677, 41.84111, 42.20317, 2.61459, 2.36795, 3.24302, 1.48304, 3.09858, 1.50965, 14.31554, 14.60683, 2.77279, 42.83942, 1.3962, 2.60083, 1.53865, 4.00177, 15.36244
138, 23/04/2023 09:47:53, 60.062, 66.07, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 107.22819, 93.45934, 3.21241, 1.9863, 1269.05401, 2.18271, 93.33506, 3.03251, 1134.12252, 41.85882, 42.31314, 2.60703, 2.34095, 3.23602, 1.48257, 3.01219, 1.51648, 14.30919, 14.54796, 3.62813, 44.25133, 1.58128, 1.61237, 1.41859, 2.28729, 13.44546
139, 23/04/2023 09:48:53, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 93.49547, 93.1678, 3.21869, 1.98091, 1262.58458, 2.18364, 93.33615, 3.03208, 1134.34917, 41.85861, 42.22789, 2.60764, 2.40131, 3.2368, 1.4823, 3.00759, 1.51829, 14.30866, 14.5674, 2.9698, 41.82638, 2.69709, 2.3219, 1.4425, 3.34935, 14.23086
140, 23/04/2023 09:49:53, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 94.16254, 92.5418, 3.28846, 1.93936, 1247.95589, 2.18139, 93.34165, 3.03404, 1134.35255, 41.86187, 42.20533, 2.60641, 2.40146, 3.23399, 1.48253, 2.94795, 1.52007, 14.31009, 14.69291, 3.35311, 42.34893, 2.42178, 1.8537, 1.51787, 2.81367, 14.52412
141, 23/04/2023 09:50:53, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 100.45874, 92.67341, 3.30398, 1.96261, 1229.16736, 2.17996, 93.38675, 3.03472, 1134.35851, 41.87048, 42.24536, 2.60244, 2.38515, 3.23179, 1.4825, 2.94553, 1.50083, 14.30658, 14.69069, 3.14561, 43.16223, 2.006, 1.96366, 1.47798, 2.90225, 13.7785
142, 23/04/2023 09:51:53, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 94.36625, 92.33143, 3.38097, 1.9444, 1215.41715, 2.17644, 93.39303, 3.03819, 1134.29632, 41.86986, 42.24641, 2.60507, 2.37681, 3.22666, 1.48254, 2.88682, 1.48468, 14.30742, 14.77989, 3.67525, 41.77401, 3.0074, 1.63948, 1.48816, 2.43982, 14.43631
143, 23/04/2023 09:52:53, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.64791, 92.69174, 3.37564, 2.01406, 1195.54702, 2.17958, 93.3472, 3.03794, 1134.16005, 41.86856, 42.2305, 2.60438, 2.46642, 3.22979, 1.48184, 2.91167, 1.44567, 14.31363, 14.70882, 3.00215, 41.6639, 2.49714, 2.71126, 1.37202, 3.7199, 15.28673
144, 23/04/2023 09:53:53, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 93.26174, 93.23401, 3.34679, 2.01397, 1178.11773, 2.17919, 93.34669, 3.03796, 1133.81448, 41.85736, 42.15957, 2.61629, 2.56932, 3.22874, 1.48162, 2.91233, 1.44607, 14.30992, 14.58664, 3.04217, 40.05336, 4.52901, 2.11603, 1.44655, 3.06094, 13.71253
145, 23/04/2023 09:54:53, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.26179, 92.10943, 3.32876, 2.03014, 1159.04493, 2.17559, 93.29982, 3.04111, 1133.61505, 41.85353, 42.02473, 2.6163, 2.60356, 3.22547, 1.48257, 2.96038, 1.45821, 14.31766, 14.70846, 3.58771, 41.24081, 2.61723, 1.65231, 1.63484, 2.70127, 15.5567
146, 23/04/2023 09:55:53, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 90.89188, 91.85579, 3.29267, 2.06995, 1143.97815, 2.17781, 93.2848, 3.04151, 1133.45598, 41.84609, 41.86233, 2.62321, 2.72587, 3.22603, 1.48132, 3.00472, 1.45159, 14.31745, 14.67317, 3.10742, 40.66164, 3.72085, 2.58714, 1.28134, 3.315, 14.28275
147, 23/04/2023 09:56:53, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 92.05693, 91.89494, 3.26164, 2.09353, 1135.05443, 2.17906, 93.27717, 3.04147, 1133.23193, 41.84748, 41.88467, 2.62133, 2.68299, 3.227, 1.48091, 3.04156, 1.45284, 14.31898, 14.6591, 3.03496, 42.07459, 2.31538, 2.39124, 1.41545, 3.38468, 14.56822
148, 23/04/2023 09:57:53, 60.063, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 90.48667, 92.36089, 3.26579, 2.07643, 1130.72497, 2.17812, 93.26023, 3.04336, 1132.93494, 41.84188, 41.94837, 2.62614, 2.64135, 3.22494, 1.48061, 3.01959, 1.45422, 14.32068, 14.61055, 3.38413, 40.9163, 3.42019, 2.01718, 1.43006, 2.88468, 14.60164
149, 23/04/2023 09:58:53, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 94.06668, 93.14018, 3.22498, 2.08859, 1121.46364, 2.17624, 93.26496, 3.04612, 1132.42138, 41.84765, 42.02272, 2.62202, 2.59085, 3.22177, 1.48043, 3.03933, 1.45521, 14.32346, 14.49479, 3.58772, 42.83968, 1.91276, 1.84674, 1.44916, 2.67622, 14.80069
150, 23/04/2023 09:59:53, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 89.47943, 92.7361, 3.20521, 2.086, 1112.8103, 2.17636, 93.24301, 3.04484, 1131.75975, 41.85174, 41.95185, 2.61378, 2.62276, 3.2241, 1.48142, 3.06313, 1.46842, 14.32758, 14.52461, 2.83862, 42.5862, 1.11571, 2.19501, 1.6621, 3.64831, 15.07425
151, 23/04/2023 10:00:54, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 96.85297, 93.11886, 3.179, 2.05174, 1112.79474, 2.17182, 93.26449, 3.04407, 1131.68734, 41.85453, 42.05543, 2.61289, 2.51535, 3.22227, 1.48367, 3.06474, 1.49373, 14.32521, 14.49138, 2.9199, 42.30835, 2.46806, 1.58065, 1.84989, 2.92403, 13.93939
152, 23/04/2023 10:01:54, 60.057, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 106.22899, 94.25111, 3.18651, 1.9932, 1109.24404, 2.16911, 93.33132, 3.04261, 1131.2988, 41.8564, 42.01039, 2.61626, 2.63308, 3.22026, 1.4846, 2.99053, 1.50036, 14.31508, 14.31028, 2.78407, 42.17096, 3.19116, 1.75141, 1.6428, 2.87721, 12.58402
153, 23/04/2023 10:02:54, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 101.34375, 93.79305, 3.12657, 2.00771, 1099.03499, 2.1668, 93.37558, 3.04064, 1131.01385, 41.8625, 41.89999, 2.61392, 2.68462, 3.22003, 1.48608, 3.0559, 1.52208, 14.30957, 14.31339, 2.71932, 42.89678, 2.21601, 1.83142, 1.73691, 3.181, 13.37337
154, 23/04/2023 10:03:54, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 89.01969, 93.4686, 3.15187, 1.96963, 1096.91724, 2.16416, 93.34782, 3.04231, 1131.05875, 41.8619, 41.89563, 2.61429, 2.68304, 3.21816, 1.48703, 3.02534, 1.53599, 14.31467, 14.37676, 3.32498, 41.76412, 2.67462, 1.77384, 1.64228, 2.91313, 15.14665
155, 23/04/2023 10:04:54, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 81.72122, 92.55338, 3.16721, 1.9967, 1095.4949, 2.16482, 93.27234, 3.04535, 1130.96123, 41.85258, 41.7554, 2.6188, 2.74805, 3.21748, 1.48626, 3.04519, 1.52511, 14.32453, 14.47511, 3.58513, 40.28436, 3.37716, 2.28696, 1.35633, 3.10187, 15.98323
156, 23/04/2023 10:05:54, 60.063, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 82.40306, 91.33719, 3.19673, 2.01057, 1088.26532, 2.16499, 93.20718, 3.04834, 1130.38449, 41.85022, 41.63569, 2.61723, 2.77379, 3.21681, 1.48583, 3.05813, 1.52103, 14.33521, 14.63833, 3.62761, 41.40797, 2.32542, 2.19932, 1.40594, 3.0921, 16.31714
157, 23/04/2023 10:06:54, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 79.19999, 90.22532, 3.1699, 2.07111, 1088.11886, 2.16722, 93.11495, 3.04936, 1130.33903, 41.84402, 41.56807, 2.61336, 2.70197, 3.21956, 1.48557, 3.14372, 1.51789, 14.34762, 14.77685, 3.21146, 40.74342, 1.94357, 2.56546, 1.43946, 3.69288, 16.48231
158, 23/04/2023 10:07:54, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 80.33801, 89.75334, 3.22043, 2.03516, 1086.80771, 2.16701, 93.03295, 3.05316, 1130.12999, 41.83824, 41.51192, 2.6148, 2.72691, 3.21827, 1.48512, 3.09428, 1.52041, 14.36019, 14.86129, 3.76524, 40.82433, 2.86605, 2.12709, 1.40655, 2.99186, 16.56109
159, 23/04/2023 10:09:54, 60.06, 120.12, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 80.45075, 88.61618, 3.1437, 2.07617, 1086.53075, 2.1669, 92.89141, 3.04982, 1129.6538, 41.82491, 41.51141, 2.61453, 2.59514, 3.22525, 1.48842, 3.22281, 1.55229, 14.37583, 15.01149, 2.36668, 40.68192, 1.95035, 2.41208, 1.93692, 4.67202, 15.64125
160, 23/04/2023 10:10:54, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 72.23274, 87.20227, 3.14746, 2.02313, 1085.72214, 2.164, 92.7514, 3.05055, 1129.46559, 41.81589, 41.4812, 2.613, 2.50027, 3.22741, 1.49141, 3.24255, 1.60274, 14.39503, 15.25034, 3.16161, 40.15746, 2.33466, 1.7798, 2.03209, 3.61671, 17.85928
161, 23/04/2023 10:11:54, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 80.97078, 86.42489, 3.14133, 1.99018, 1088.67858, 2.16192, 92.67408, 3.05004, 1129.51954, 41.81471, 41.44979, 2.60895, 2.4717, 3.22956, 1.49384, 3.25776, 1.63692, 14.40654, 15.37583, 2.97411, 41.60665, 1.91024, 1.88246, 1.91199, 3.59925, 16.39102
162, 23/04/2023 10:12:54, 60.057, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 73.83859, 85.22003, 3.09976, 2.00104, 1091.43536, 2.16182, 92.54797, 3.04829, 1129.48826, 41.80594, 41.40241, 2.6053, 2.3729, 3.23489, 1.49637, 3.34558, 1.67192, 14.42227, 15.55301, 2.80712, 40.20408, 1.94946, 2.14805, 1.9496, 4.18783, 17.22848
163, 23/04/2023 10:13:54, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 72.12529, 83.73696, 3.04796, 2.04048, 1093.48272, 2.16365, 92.41544, 3.04629, 1129.19855, 41.7975, 41.23017, 2.59969, 2.34902, 3.24161, 1.49822, 3.4637, 1.6975, 14.43889, 15.73114, 2.76478, 40.16271, 1.53816, 2.44286, 1.84477, 4.50653, 17.55994
164, 23/04/2023 10:14:54, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 71.41649, 82.47389, 3.06065, 2.01214, 1101.03588, 2.16089, 92.27322, 3.04626, 1129.213, 41.7861, 41.04463, 2.59806, 2.42148, 3.24449, 1.50146, 3.47245, 1.72575, 14.45741, 15.90985, 3.04238, 39.69416, 2.30207, 1.80424, 2.08424, 3.76047, 17.78182
165, 23/04/2023 10:15:54, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 72.78934, 80.96298, 3.04568, 2.01167, 1095.84445, 2.15668, 92.15597, 3.04421, 1128.74612, 41.77379, 40.84885, 2.59741, 2.42115, 3.24769, 1.50587, 3.5356, 1.75754, 14.47084, 16.12119, 2.73772, 39.31501, 2.46817, 1.63233, 2.37367, 3.87463, 17.10611
166, 23/04/2023 10:16:54, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 74.13724, 79.20169, 3.01306, 2.0481, 1098.59051, 2.1576, 92.04526, 3.0399, 1128.62272, 41.7549, 40.58581, 2.60446, 2.46908, 3.25467, 1.50847, 3.64642, 1.78039, 14.47944, 16.35128, 2.46121, 38.26221, 3.90121, 2.28556, 1.98583, 4.53875, 16.05838
167, 23/04/2023 10:17:55, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 81.71193, 78.14234, 3.01364, 2.0526, 1098.72544, 2.15594, 91.98559, 3.03815, 1128.38595, 41.74817, 40.42182, 2.60506, 2.50244, 3.25716, 1.51078, 3.68283, 1.79423, 14.48575, 16.50588, 2.76246, 40.47477, 2.71751, 1.91412, 1.94638, 3.7256, 15.66862
168, 23/04/2023 10:18:55, 60.063, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.83678, 78.20941, 2.96841, 2.08722, 1092.49541, 2.15693, 91.98484, 3.03552, 1127.95411, 41.74519, 40.37401, 2.60663, 2.51665, 3.25993, 1.51138, 3.74485, 1.79418, 14.48342, 16.44208, 2.58546, 41.16497, 2.91223, 2.33499, 1.62711, 3.79929, 14.02974
169, 23/04/2023 10:19:55, 60.057, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 98.88506, 79.14064, 2.93147, 2.08209, 1089.60376, 2.15706, 92.01933, 3.03493, 1127.65782, 41.74979, 40.53104, 2.60558, 2.44964, 3.2597, 1.51117, 3.75399, 1.80299, 14.47927, 16.2901, 2.92166, 42.61805, 2.40631, 2.18397, 1.47225, 3.21534, 13.69554
170, 23/04/2023 10:20:55, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 98.59942, 80.04684, 2.91945, 2.0497, 1093.42831, 2.15415, 92.05225, 3.03661, 1127.43719, 41.74974, 40.56036, 2.60996, 2.52399, 3.25557, 1.5113, 3.7095, 1.80978, 14.47517, 16.11329, 3.40632, 41.73228, 3.42226, 1.6215, 1.53539, 2.48962, 13.71047
171, 23/04/2023 10:21:55, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 99.66589, 81.17808, 2.89597, 2.04078, 1088.4051, 2.15544, 92.08804, 3.03559, 1127.02715, 41.74845, 40.6104, 2.61493, 2.63293, 3.25579, 1.51049, 3.68367, 1.80503, 14.46847, 15.89511, 2.83117, 41.49318, 3.58074, 2.43704, 1.35293, 3.29714, 13.16509
172, 23/04/2023 10:22:55, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 84.69504, 81.47194, 2.88156, 2.0218, 1088.68364, 2.15343, 92.04565, 3.03779, 1126.87311, 41.75108, 40.70565, 2.60866, 2.53508, 3.25446, 1.51129, 3.68442, 1.82235, 14.47732, 15.86808, 3.4669, 42.24407, 1.41238, 1.80473, 1.66227, 2.99993, 16.16338
173, 23/04/2023 10:23:55, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 85.38023, 81.69112, 2.8453, 2.06357, 1098.62511, 2.15565, 92.00384, 3.03608, 1127.41105, 41.75158, 40.80073, 2.60363, 2.43055, 3.25864, 1.51167, 3.74892, 1.81671, 14.48303, 15.83591, 2.78513, 41.83757, 1.74315, 2.51956, 1.57714, 3.97369, 15.45978
174, 23/04/2023 10:24:55, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 84.29902, 81.96175, 2.92228, 2.02712, 1107.27815, 2.15398, 91.95602, 3.03851, 1127.8888, 41.75007, 40.85825, 2.6015, 2.44703, 3.25712, 1.51214, 3.63355, 1.79247, 14.49141, 15.85632, 3.47683, 41.48608, 2.23189, 1.8789, 1.59299, 2.99306, 15.94491
175, 23/04/2023 10:25:55, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.97102, 83.3533, 2.92812, 2.04392, 1116.35858, 2.15311, 91.9561, 3.03983, 1128.42991, 41.74791, 40.94197, 2.60492, 2.50937, 3.25527, 1.51189, 3.5832, 1.7531, 14.49138, 15.62532, 3.28635, 41.37603, 3.19127, 1.99852, 1.4702, 2.93823, 14.48763
176, 23/04/2023 10:26:55, 66.066, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 88.83861, 83.94725, 2.95242, 2.05226, 1118.32806, 2.15208, 91.93567, 3.04155, 1128.62957, 41.74794, 40.96238, 2.60417, 2.54795, 3.25388, 1.51197, 3.53804, 1.72397, 14.49557, 15.53568, 3.32368, 41.75223, 2.48677, 1.99146, 1.52396, 3.0349, 15.15217
177, 23/04/2023 10:28:01, 60.061, 66.07, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 90.51076, 85.1303, 2.99898, 2.00886, 1119.97276, 2.14825, 91.92766, 3.04411, 1128.73455, 41.75672, 41.17591, 2.59463, 2.46918, 3.25063, 1.51316, 3.43505, 1.70995, 14.50149, 15.42974, 3.56275, 43.39331, 0.81292, 1.52504, 1.73462, 2.64538, 15.60488
178, 23/04/2023 10:29:01, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 96.5745, 86.87492, 3.02295, 2.01169, 1135.22981, 2.15034, 91.95509, 3.04433, 1129.67932, 41.76559, 41.39271, 2.58813, 2.45368, 3.25111, 1.5119, 3.36131, 1.67089, 14.50018, 15.21211, 3.08317, 43.23636, 1.51058, 2.55465, 1.3033, 3.32946, 14.28359
179, 23/04/2023 10:30:01, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 83.97259, 87.82138, 3.05041, 2.03348, 1142.50871, 2.14998, 91.90578, 3.0466, 1130.27307, 41.76575, 41.52834, 2.58426, 2.424, 3.25053, 1.51189, 3.32049, 1.63291, 14.5092, 15.1099, 3.45553, 41.7903, 1.90106, 2.08522, 1.50984, 3.14834, 16.09648
180, 23/04/2023 10:31:01, 60.056, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.68042, 88.7399, 3.08864, 2.05335, 1156.65089, 2.14798, 91.87353, 3.04784, 1130.98567, 41.77211, 41.75181, 2.57403, 2.30471, 3.25006, 1.51308, 3.27724, 1.59604, 14.51729, 15.05182, 3.25976, 42.87538, 0.78097, 1.83985, 1.721, 3.16638, 15.9317
181, 23/04/2023 10:32:01, 60.064, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 84.62187, 89.45081, 3.17498, 2.00979, 1161.8082, 2.14532, 91.83163, 3.05064, 1131.28374, 41.76802, 41.9185, 2.57484, 2.23386, 3.24733, 1.51368, 3.16279, 1.57369, 14.52411, 15.03824, 3.60941, 41.01738, 2.72395, 1.69131, 1.6241, 2.74685, 15.77658
182, 23/04/2023 10:33:01, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 75.85896, 89.02026, 3.17177, 2.07012, 1162.86484, 2.14895, 91.74184, 3.04876, 1131.13966, 41.75723, 41.86148, 2.57635, 2.24417, 3.25314, 1.51383, 3.20659, 1.54899, 14.53333, 15.08359, 2.74483, 39.55103, 2.88035, 2.87215, 1.54259, 4.43056, 16.3953
183, 23/04/2023 10:34:02, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.55194, 88.69895, 3.23184, 2.03541, 1168.28466, 2.14704, 91.71346, 3.05093, 1131.1757, 41.75849, 41.91172, 2.57347, 2.18993, 3.25129, 1.51431, 3.1513, 1.54823, 14.53952, 15.18813, 3.49667, 42.00226, 2.01523, 1.79759, 1.60895, 2.89224, 15.73919
184, 23/04/2023 10:35:02, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.43021, 87.98056, 3.21921, 2.07806, 1180.07818, 2.15064, 91.68272, 3.04957, 1131.86444, 41.75197, 41.77634, 2.57879, 2.27043, 3.25483, 1.51342, 3.1988, 1.53932, 14.54114, 15.25302, 2.83162, 40.60122, 3.51641, 2.85928, 1.3568, 3.87948, 14.82715
185, 23/04/2023 10:36:02, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.07134, 87.60928, 3.22161, 2.09064, 1189.80665, 2.14897, 91.67926, 3.05141, 1132.45712, 41.75539, 41.81917, 2.57544, 2.17903, 3.25269, 1.51361, 3.21956, 1.53999, 14.54395, 15.33344, 3.40839, 42.36886, 1.9753, 1.85568, 1.54597, 2.86883, 15.04736
186, 23/04/2023 10:37:02, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 92.43487, 87.29807, 3.21472, 2.10765, 1201.25563, 2.15154, 91.68326, 3.05003, 1133.03156, 41.74882, 41.75175, 2.58144, 2.19857, 3.25454, 1.51266, 3.24022, 1.53736, 14.54012, 15.35854, 2.80883, 40.56235, 3.66436, 2.67458, 1.34173, 3.58857, 13.84837
187, 23/04/2023 10:38:02, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 88.85681, 87.56666, 3.22342, 2.10346, 1212.67475, 2.14935, 91.66685, 3.05274, 1133.84232, 41.74844, 41.71753, 2.58204, 2.27937, 3.2515, 1.51278, 3.2178, 1.52977, 14.54414, 15.3034, 3.58931, 41.68161, 2.68896, 1.76882, 1.53477, 2.71473, 15.25277
188, 23/04/2023 10:39:02, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.90252, 87.73903, 3.26309, 2.06947, 1214.14917, 2.14864, 91.64518, 3.05408, 1134.42615, 41.75087, 41.74185, 2.57799, 2.28511, 3.25086, 1.51298, 3.16202, 1.52794, 14.54915, 15.30381, 3.30113, 42.19244, 1.83963, 2.02346, 1.54916, 3.13466, 15.46189
189, 23/04/2023 10:40:02, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 89.54096, 88.09549, 3.265, 2.08645, 1218.12757, 2.14855, 91.63323, 3.05636, 1135.16942, 41.75018, 41.7508, 2.57817, 2.31121, 3.24902, 1.51219, 3.15632, 1.51277, 14.55197, 15.24461, 3.50917, 41.62693, 2.61144, 2.13069, 1.37034, 2.91977, 15.05472
190, 23/04/2023 10:41:02, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 86.18965, 87.72676, 3.26897, 2.09334, 1215.73785, 2.14833, 91.60365, 3.05782, 1135.42368, 41.7494, 41.76586, 2.57677, 2.25201, 3.24851, 1.51211, 3.17053, 1.51458, 14.55715, 15.31547, 3.34815, 41.59721, 2.30425, 2.10519, 1.49675, 3.15095, 15.56122
191, 23/04/2023 10:42:02, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 85.32297, 87.48751, 3.30094, 2.09242, 1216.31765, 2.14741, 91.56968, 3.06151, 1135.545, 41.7524, 41.80377, 2.5708, 2.17912, 3.24603, 1.5116, 3.15386, 1.50728, 14.56552, 15.38617, 3.90584, 42.34721, 1.37556, 1.94844, 1.41022, 2.74772, 16.24025
