Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"
191, 09/01/2023 11:07:13,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.31161,89.66609,3.21736,2.56136,1173.48072,2.26575,93.87974,2.93587,1151.24149,41.42131,40.53768,3.16467,3.95125,3.31357,1.46246,3.23862,1.26442,14.0218,14.48791,3.49128,38.87509,5.52149,2.48805,14.38845,1267.62
192, 09/01/2023 11:08:14,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.61469,90.79175,3.14473,2.54284,1178.6263,2.26735,93.92086,2.93264,1151.47591,41.42781,40.74198,3.16005,3.81716,3.31657,1.46275,3.27462,1.28778,14.01604,14.3475,2.26307,43.00221,2.03971,2.63674,12.62054,1208.09
193, 09/01/2023 11:09:14,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.06118,91.89735,3.07493,2.56946,1174.83133,2.26613,93.96404,2.93113,1151.34235,41.43814,40.92254,3.15256,3.69191,3.31687,1.46368,3.32478,1.29396,14.01239,14.20228,2.55645,44.16814,1.17124,1.98883,13.0455,1116.29
194, 09/01/2023 11:10:14,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,103.94335,92.50638,3.05875,2.50486,1179.97084,2.26392,94.00374,2.93134,1151.66252,41.44737,41.15072,3.14754,3.50256,3.31505,1.4643,3.31399,1.32303,14.00987,14.18347,2.98459,43.64691,1.95129,1.78619,13.40869,1228.32
195, 09/01/2023 11:11:14,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,101.77865,93.51236,3.16283,2.33402,1181.00203,2.25948,94.03412,2.93458,1151.73216,41.45816,41.30344,3.14088,3.45484,3.30966,1.46479,3.13062,1.3413,14.01104,14.14392,4.03206,44.16315,1.47017,1.23314,14.30268,1169.32
196, 09/01/2023 11:12:14,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.88584,94.14049,3.21343,2.27698,1180.668,2.26034,94.05574,2.93432,1151.65323,41.46339,41.42661,3.13787,3.41728,3.30995,1.46436,3.05281,1.34073,14.00938,14.11832,2.86473,42.83531,2.34777,2.50345,13.57484,1130.96
197, 09/01/2023 11:13:14,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,112.06939,96.11064,3.20868,2.24164,1181.01533,2.25871,94.11967,2.93502,1151.69421,41.47397,41.60121,3.13453,3.42256,3.30714,1.46417,2.99296,1.33516,14.00393,13.88756,3.14507,44.10879,2.29473,1.838,12.63185,1162.19
198, 09/01/2023 11:14:14,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,121.07172,96.9747,3.22202,2.15817,1181.74876,2.25329,94.20607,2.93642,1151.66316,41.48282,41.60551,3.13367,3.50071,3.30108,1.46501,2.92197,1.35391,13.99521,13.77697,3.42967,43.71194,2.91285,1.04595,11.76597,1143.55
199, 09/01/2023 11:15:14,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.17862,96.64924,3.15695,2.20324,1182.77216,2.25442,94.18961,2.93519,1151.86825,41.48136,41.56927,3.13359,3.47148,3.30326,1.46524,3.00216,1.36261,13.99644,13.77936,2.66017,41.10759,3.11376,2.52948,14.30271,1203
200, 09/01/2023 11:16:14,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.54221,96.54546,3.11415,2.22572,1186.98031,2.25281,94.17821,2.93634,1152.15893,41.48703,41.66931,3.12978,3.3739,3.30226,1.46584,3.05899,1.37438,14.00077,13.80619,3.22661,42.8813,2.19132,1.89256,15.06734,1223.69
201, 09/01/2023 11:17:14,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.25084,97.57541,3.14433,2.16409,1186.70819,2.25154,94.19793,2.93638,1152.26756,41.49847,41.82651,3.11808,3.29542,3.30189,1.4665,2.98659,1.38007,14.00182,13.73022,2.94612,44.46838,0.07064,1.95658,14.27025,1180.1
202, 09/01/2023 11:18:14,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.82268,96.48616,3.14906,2.20604,1188.50861,2.25058,94.17051,2.93807,1152.50796,41.50158,41.82938,3.11388,3.24847,3.30099,1.46673,3.03401,1.37532,14.0079,13.88523,3.3816,42.28344,2.05024,2.01653,15.54618,1212.68
203, 09/01/2023 11:19:14,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.30782,96.61165,3.15323,2.16945,1189.69346,2.25259,94.1862,2.93811,1152.6296,41.50366,42.01551,3.11408,3.06945,3.30144,1.46562,3.02462,1.39419,14.00614,13.9335,2.94889,42.02923,3.16354,2.88923,13.55533,1183.94
204, 09/01/2023 11:20:14,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.15722,97.79499,3.12201,2.10783,1189.39463,2.25337,94.19009,2.93838,1152.77844,41.51321,42.56609,3.10466,2.57628,3.30214,1.46542,3.02742,1.43627,14.00886,13.93568,3.00534,43.99215,0.65131,2.46388,14.71518,1191.01
205, 09/01/2023 11:21:14,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.16494,98.76249,2.96804,2.10787,1187.93169,2.25565,94.18598,2.93567,1152.88138,41.52393,43.01536,3.09155,2.06902,3.30682,1.46602,3.16954,1.50367,14.0115,13.87032,2.37761,44.35977,-0.42381,2.80633,14.70604,1179.68
206, 09/01/2023 11:22:14,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.54846,99.67293,2.95008,2.08043,1180.02499,2.25479,94.20492,2.93666,1152.88663,41.52432,43.22674,3.0929,1.90655,3.30483,1.46569,3.16026,1.51904,14.0094,13.80432,3.2407,41.62918,3.45435,2.01032,13.44721,1154.29
207, 09/01/2023 11:23:14,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.86868,98.50389,2.98696,2.06521,1177.98102,2.25542,94.17915,2.93566,1152.98253,41.52569,43.1533,3.08914,1.90986,3.30712,1.4663,3.14992,1.52523,14.01312,13.96444,2.70663,41.88687,2.09358,2.40562,14.99774,1178.17
208, 09/01/2023 11:24:14,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,107.24518,98.62868,3.06102,2.02707,1183.87287,2.25212,94.22759,2.93821,1153.19383,41.53792,43.19259,3.08347,1.93774,3.30241,1.46636,3.06252,1.51081,14.01163,13.99905,3.80044,44.63113,1.6452,1.42204,13.63157,1207.55
209, 09/01/2023 11:25:15,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.34613,98.6446,3.0297,2.08657,1181.36393,2.25369,94.26449,2.93672,1153.34314,41.54842,43.23574,3.07584,1.87848,3.30413,1.46609,3.12172,1.4961,14.00879,13.99061,2.57268,44.30989,1.06716,2.68893,13.25842,1192.39
210, 09/01/2023 11:26:15,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.61794,98.3103,2.97608,2.16057,1179.7466,2.25386,94.27272,2.93687,1153.3093,41.54608,43.0228,3.07916,2.0425,3.30357,1.46574,3.20116,1.48163,14.00684,13.93637,2.982,40.90733,3.98917,2.30368,13.47565,1144.05
211, 09/01/2023 11:27:15,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.19673,97.66543,2.99886,2.13079,1178.43275,2.25295,94.25739,2.93786,1153.15368,41.55171,43.0437,3.07212,1.96119,3.30317,1.46615,3.18845,1.49637,14.01161,14.04914,3.22213,43.15931,1.04732,2.0101,15.37814,1109.07
212, 09/01/2023 11:28:15,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.62563,97.21531,2.99482,2.14331,1175.84111,2.25218,94.29198,2.9383,1153.03921,41.55928,43.01145,3.06747,1.92516,3.30179,1.46604,3.21043,1.49788,14.00931,14.10056,3.07391,43.6994,1.75064,2.02877,13.35724,1120.84
213, 09/01/2023 11:29:15,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.40053,96.32125,2.96026,2.24935,1171.46969,2.25307,94.32366,2.93773,1152.75807,41.56404,42.95973,3.06422,1.86918,3.30201,1.46556,3.31784,1.47502,14.00584,14.18809,2.76691,42.98005,2.0984,2.54737,12.97677,1069.59
214, 09/01/2023 13:12:09,60.063,6174.21, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,88.16254,96.14214,3.06958,2.18555,1173.88255,2.25065,94.29823,2.94239,1153.08279,41.56069,42.92489,3.06766,1.93302,3.29694,1.46488,3.188,1.45868,14.01111,14.26333,4.63903,40.70244,3.93707,1.55845,15.33952,1236.46
215, 09/01/2023 13:13:09,60.055,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.70526,95.54786,3.13612,2.22189,1166.54772,2.25118,94.25379,2.94677,1152.94505,41.55222,42.68358,3.07556,2.13429,3.29368,1.46309,3.14467,1.41531,14.01711,14.30064,4.68921,39.1624,5.27997,2.47388,15.68404,1113.52
216, 09/01/2023 13:14:09,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.53081,95.29826,3.14941,2.31014,1164.12292,2.25451,94.25818,2.94737,1152.91161,41.54495,42.35446,3.08417,2.49352,3.29379,1.46098,3.15275,1.36474,14.01407,14.22742,3.13175,39.53819,5.42723,3.75888,13.17572,1143.56
217, 09/01/2023 13:15:09,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,118.25671,97.2236,3.13647,2.28677,1159.60905,2.2524,94.33442,2.94815,1152.89091,41.56083,42.59909,3.07476,2.38918,3.29071,1.46098,3.11041,1.36018,14.00866,14.02185,3.21011,45.9468,0.47169,1.66746,12.51039,1147.1
218, 09/01/2023 13:16:09,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.9096,97.32542,3.12612,2.23445,1158.26366,2.25167,94.35378,2.94764,1152.932,41.56209,42.59093,3.07646,2.41402,3.29032,1.46128,3.09456,1.38493,14.006,14.00342,2.80721,41.89867,3.5401,2.06286,13.27651,1164.3
219, 09/01/2023 13:17:09,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,108.52971,98.15226,3.12185,2.17759,1154.00261,2.2495,94.39833,2.94754,1152.84368,41.56795,42.53808,3.07371,2.52509,3.28839,1.46183,3.04478,1.39823,14.00147,13.87042,2.91747,43.24975,2.28389,1.68845,12.70387,1127.52
220, 09/01/2023 13:18:09,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,110.66481,99.26964,3.13248,2.14862,1149.43595,2.25024,94.44871,2.94531,1152.69913,41.58009,42.58244,3.06315,2.55608,3.29014,1.46213,2.99226,1.39264,13.99687,13.73559,2.35432,45.18408,-0.0906,2.45924,12.61682,1110.47
221, 09/01/2023 13:19:09,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,114.55355,100.20185,3.09973,2.15135,1151.66602,2.24956,94.51292,2.94467,1152.82218,41.58936,42.75175,3.0588,2.44915,3.28898,1.46205,3.00553,1.39704,13.9902,13.6468,2.7567,44.11964,1.87216,2.05931,12.16807,1186.58
222, 09/01/2023 13:20:09,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.58615,101.10324,3.08646,2.17363,1147.07921,2.25136,94.52955,2.94297,1152.67312,41.59473,42.83911,3.05378,2.41636,3.29128,1.46191,3.00572,1.38281,13.98853,13.54503,2.4968,43.19338,1.54888,2.80741,13.48302,1108.75
223, 09/01/2023 13:21:10,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.34522,99.93509,3.03066,2.23239,1147.53658,2.25114,94.51725,2.94278,1152.89831,41.59904,42.7073,3.0485,2.41443,3.29215,1.46244,3.10613,1.3914,13.99171,13.6305,2.89409,42.77113,1.59706,2.19593,14.86263,1213.72
224, 09/01/2023 13:22:10,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.54809,99.39485,3.05667,2.15458,1147.93848,2.24869,94.52452,2.9426,1153.06174,41.6003,42.54384,3.04723,2.52684,3.29112,1.46357,3.05458,1.41772,13.99115,13.67034,2.8919,41.9449,2.69738,1.69444,13.83577,1197.95
225, 09/01/2023 13:23:10,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.7665,99.67518,3.05159,2.12809,1153.63299,2.24743,94.54742,2.94252,1153.32617,41.61033,42.77816,3.03964,2.32118,3.29065,1.46418,3.05572,1.4359,13.99119,13.7066,2.92278,44.33129,0.98031,1.94066,14.00166,1224.63
226, 09/01/2023 13:24:10,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.2726,100.79544,3.0358,2.16113,1159.51504,2.24831,94.58788,2.94268,1153.48571,41.62061,42.86892,3.03205,2.30577,3.29027,1.46344,3.05662,1.41436,13.98867,13.57302,2.98858,44.43781,0.94737,2.52748,13.29754,1197.64
227, 09/01/2023 13:25:10,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.37272,99.73586,3.04638,2.17587,1164.30665,2.24833,94.56882,2.94363,1153.62766,41.61533,42.62971,3.03586,2.46366,3.28958,1.46313,3.06865,1.41031,13.99022,13.64461,3.22529,40.14805,4.09717,2.25352,14.41957,1193.2
228, 09/01/2023 13:26:10,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.05621,99.06748,3.11522,2.11324,1172.4197,2.24595,94.56698,2.9464,1153.7888,41.61363,42.50614,3.03808,2.56717,3.28573,1.46296,2.99252,1.41608,13.99154,13.73379,3.94269,41.13939,3.6486,1.56986,14.35492,1198.67
229, 09/01/2023 13:27:10,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.32492,99.32664,3.03577,2.17335,1172.49828,2.24673,94.55462,2.94703,1154.09694,41.61355,42.57003,3.03866,2.51363,3.28587,1.46251,3.0855,1.4197,13.99361,13.67676,3.11946,41.59194,3.19554,2.4755,14.55328,1237.52
230, 09/01/2023 13:28:10,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.76202,100.75799,2.94231,2.15196,1180.51091,2.24599,94.58344,2.94655,1154.38951,41.62049,42.85428,3.03364,2.27599,3.28557,1.46286,3.13915,1.45874,13.99149,13.5284,2.81529,43.51695,1.66333,2.05766,13.41136,1234.11
231, 09/01/2023 13:29:10,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.91202,100.31159,2.94493,2.08404,1182.55483,2.24537,94.56632,2.94725,1154.46232,41.62213,43.02232,3.03082,2.06277,3.28533,1.46316,3.13186,1.50278,13.99498,13.64867,3.14917,42.09403,2.21455,2.07553,15.00551,1175.37
232, 09/01/2023 13:30:10,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.22189,97.74194,3.00383,2.12547,1184.89995,2.2457,94.51025,2.95098,1154.56297,41.61472,42.59432,3.0364,2.33897,3.28314,1.46197,3.14562,1.47996,14.00271,13.89447,4.28715,39.5011,4.62857,2.36933,16.20503,1183.37
233, 09/01/2023 13:31:10,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,84.79712,96.68383,3.06269,2.19342,1184.52362,2.2487,94.47448,2.95341,1154.57611,41.60759,42.43742,3.04351,2.44253,3.28271,1.45983,3.14385,1.43331,14.00664,14.01842,3.77843,39.54021,5.07923,3.73176,15.12631,1158.43
234, 09/01/2023 13:32:10,66.069,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.63471,95.64231,3.0937,2.20994,1181.04848,2.24749,94.46359,2.9549,1154.31746,41.61023,42.37857,3.04045,2.43603,3.2813,1.45998,3.1523,1.42642,14.01002,14.1652,3.39374,42.3258,2.20689,1.92721,14.92712,1084.61
235, 09/01/2023 13:33:16,60.057,66.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.21309,94.36818,3.12161,2.16892,1185.72383,2.24604,94.44444,2.9542,1154.42604,41.61232,42.19742,3.03564,2.53619,3.28219,1.46132,3.13793,1.44677,14.01331,14.31163,2.77378,42.21421,1.62082,1.91198,14.97515,1185.77
236, 09/01/2023 13:34:16,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,84.25993,92.50152,3.10201,2.18687,1186.82813,2.24628,94.40507,2.95274,1154.59582,41.61583,42.09826,3.02803,2.46638,3.28539,1.46259,3.21983,1.47234,14.01956,14.55517,2.61514,42.60053,0.77656,2.30234,15.84981,1203.07
237, 09/01/2023 13:35:16,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.7457,92.51082,3.17094,2.08878,1187.74113,2.24279,94.42164,2.95442,1154.4978,41.6144,41.97324,3.03273,2.64837,3.28152,1.46315,3.10327,1.48569,14.01775,14.55129,3.59508,41.16886,4.44504,1.29913,13.47011,1124.45
238, 09/01/2023 13:36:16,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,81.72315,91.87771,3.16201,2.10933,1181.8078,2.24374,94.37703,2.95375,1154.38997,41.60992,41.81015,3.03244,2.73653,3.2838,1.46354,3.12992,1.48384,14.02245,14.58875,2.77274,40.16732,2.93919,2.52106,15.4986,1121.13
239, 09/01/2023 13:37:17,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.79195,92.00032,3.15373,2.15557,1180.19505,2.24392,94.39127,2.95311,1154.45515,41.60994,41.78833,3.03274,2.76449,3.28402,1.46352,3.15243,1.46245,14.01999,14.5541,2.76731,41.61567,3.12121,2.29909,13.29541,1173.72
240, 09/01/2023 13:38:17,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,85.28389,90.9768,3.17363,2.1529,1173.18563,2.24263,94.35957,2.95393,1154.33667,41.61094,41.62186,3.02901,2.82984,3.28383,1.46427,3.15612,1.46599,14.02556,14.66888,3.20633,41.90373,1.83419,1.88924,15.79473,1117.43
241, 09/01/2023 13:39:17,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.20784,90.54968,3.15497,2.15175,1165.20084,2.24342,94.37714,2.95313,1154.07568,41.61714,41.55069,3.02415,2.87461,3.28484,1.46421,3.18187,1.47873,14.02456,14.70407,2.70592,43.6488,1.43395,2.50441,13.69675,1068.8
242, 09/01/2023 13:40:17,60.065,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,130.7105,92.56394,3.15257,2.13671,1157.55153,2.24277,94.46647,2.9537,1153.8233,41.62931,41.8961,3.02001,2.71688,3.28185,1.4633,3.13391,1.46669,14.01575,14.50373,3.20299,45.51176,1.69076,1.98151,11.18528,1071.3
243, 09/01/2023 14:45:45,60.061,3927.97, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,107.85951,108.63425,3.02007,2.32686,1095.5442,2.24869,95.16661,2.95029,1151.73502,41.71446,43.60131,2.99695,2.30406,3.27028,1.4543,2.96212,1.27301,13.93888,12.7904,2.7057,43.64983,1.42503,1.94687,12.76773,1125.64
244, 09/01/2023 14:46:45,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.34073,109.60125,3.01353,2.22063,1092.34118,2.24465,95.1468,2.95357,1151.69943,41.71421,43.76086,2.99769,2.2005,3.26597,1.455,2.9122,1.31143,13.9437,12.72804,4.29786,41.63576,3.22707,1.14961,15.44595,1140.62
245, 09/01/2023 14:47:45,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,103.55525,111.21854,2.91961,2.12393,1097.39467,2.24322,95.1745,2.95198,1151.94321,41.72298,44.10361,2.99044,1.89522,3.26665,1.45623,2.93525,1.38199,13.94186,12.60465,2.53287,44.30462,0.84991,1.9057,13.39556,1222.96
246, 09/01/2023 14:48:45,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.60604,111.20297,2.8498,2.17436,1106.7528,2.24429,95.1584,2.9504,1152.14199,41.72637,44.14292,2.98385,1.80601,3.26949,1.45681,3.02371,1.39062,13.94445,12.57997,2.55646,42.72095,0.97728,2.53282,14.72114,1210.83
247, 09/01/2023 14:49:45,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.67034,112.26591,2.86719,2.16045,1105.73817,2.24234,95.17581,2.95054,1152.20825,41.72716,44.11966,2.98485,1.92622,3.26798,1.45739,2.9716,1.37545,13.94238,12.46383,2.99413,41.94993,3.28223,1.7227,13.31716,1172.48
248, 09/01/2023 14:50:45,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.57117,113.88637,2.88932,2.14694,1102.28541,2.24208,95.18921,2.95014,1152.22719,41.72827,44.08036,2.98394,2.0607,3.26788,1.45752,2.90123,1.35134,13.94061,12.28705,2.82546,42.0683,2.69786,2.16152,13.37729,1158.11
249, 09/01/2023 14:51:45,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.97603,113.75713,2.87849,2.18579,1105.12877,2.24039,95.20122,2.95129,1152.26418,41.7313,44.18206,2.98208,1.91962,3.26584,1.45771,2.93689,1.34363,13.94058,12.32145,3.35606,42.66746,2.40804,1.73931,13.93327,1163.74
250, 09/01/2023 14:52:45,66.066,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.64579,114.67883,2.89889,2.1463,1111.8473,2.23959,95.20295,2.95148,1152.44023,41.7348,44.31352,2.97859,1.86546,3.26552,1.45809,2.88766,1.34542,13.94166,12.27123,3.00036,42.64428,2.0686,2.04266,14.22085,1198.06
251, 09/01/2023 14:53:51,60.061,66.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,107.37161,115.40539,2.86458,2.19911,1105.74891,2.24205,95.23618,2.94946,1152.24134,41.73897,44.42655,2.97626,1.79857,3.26777,1.45749,2.92886,1.33184,13.93695,12.20512,2.34351,43.13466,2.19498,3.19783,12.36235,1085.63
252, 09/01/2023 14:54:51,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.68482,116.31937,2.83505,2.26167,1107.29801,2.24341,95.23447,2.94903,1152.20245,41.73725,44.36681,2.97763,1.90651,3.2687,1.45702,2.95324,1.30578,13.9363,12.07452,2.81601,41.18871,3.41615,2.72916,13.72889,1139.76
253, 09/01/2023 14:55:51,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.59046,116.01447,2.86346,2.27236,1111.99389,2.24459,95.2385,2.94946,1152.16414,41.73302,44.14097,2.98196,2.1036,3.26831,1.45608,2.92404,1.28679,13.93444,12.05751,3.10291,40.37838,4.36711,2.71958,13.3372,1139.87
254, 09/01/2023 14:56:51,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,81.87453,112.40078,2.95216,2.2533,1114.72433,2.24319,95.19463,2.95364,1152.04811,41.72093,43.62346,2.99278,2.42592,3.26416,1.45514,2.89569,1.28509,13.93908,12.34229,5.00149,37.81756,6.45464,1.67709,15.41533,1113.82
255, 09/01/2023 14:57:51,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.5296,106.12419,3.043,2.25325,1122.56323,2.24513,95.13859,2.95635,1151.91859,41.69971,42.71232,3.01157,2.94007,3.26258,1.45318,2.92278,1.29714,13.94145,12.84123,4.10959,34.82818,9.05836,3.35207,14.69254,1108.93
256, 09/01/2023 14:58:51,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,66.22726,98.37949,3.14285,2.26996,1132.45026,2.24847,95.0339,2.96011,1151.65396,41.68299,41.77624,3.02362,3.33963,3.26261,1.45104,3.0025,1.32271,13.9529,13.59345,4.47455,35.96574,7.13007,4.54991,17.85007,1059.44
257, 09/01/2023 14:59:52,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.09685,92.05849,3.28911,2.22499,1148.84148,2.24866,94.98397,2.96569,1151.67855,41.66246,40.73254,3.04522,3.92215,3.25732,1.44856,2.98543,1.34177,13.95622,14.23265,6.31152,35.35156,9.51682,2.36302,14.9008,1159.53
258, 09/01/2023 15:00:52,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,85.75984,90.7062,3.29724,2.33999,1156.26668,2.25257,94.95243,2.96543,1151.94792,41.64987,40.34778,3.05663,4.25719,3.25935,1.44695,3.03931,1.29886,13.95621,14.304,2.89036,37.92464,6.40836,3.97088,13.94413,1233.08
259, 09/01/2023 15:01:52,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,110.58893,91.98293,3.22179,2.41904,1159.64774,2.25196,94.99662,2.96538,1152.07273,41.65257,40.40997,3.05747,4.25931,3.25784,1.44667,3.09405,1.27904,13.95064,14.08917,2.94762,42.48089,3.31572,2.0499,12.22821,1191.12
260, 09/01/2023 15:02:52,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,113.17495,92.42499,3.24542,2.4211,1154.43166,2.25053,95.04557,2.96466,1152.05923,41.65784,40.33551,3.05597,4.38144,3.25666,1.44707,3.05419,1.26149,13.94496,14.00623,2.71779,43.36135,2.56885,1.82536,12.1048,1147.66
