Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
243, 07/08/2023 07:54:53, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 101.68444, 106.63401, 2.96069, 2.18781, 1094.84216, 2.21686, 91.87417, 2.98121, 1131.29634, 41.65519, 42.87432, 2.68776, 2.73117, 3.33721, 1.50538, 2.96595, 1.35567, 14.43678, 12.79499, 2.5701, 41.59055, 3.13093, 2.52827, 1.40924, 3.56295, 12.77904, 1076.28, 4712.9911
244, 07/08/2023 07:55:53, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 79.29258, 101.11044, 2.97243, 2.17462, 1097.88571, 2.21605, 91.82234, 2.98184, 1131.04516, 41.64969, 42.36543, 2.6884, 2.787, 3.33766, 1.50613, 3.07435, 1.41374, 14.44342, 13.34053, 3.14297, 40.15309, 2.86006, 2.02457, 1.70754, 3.45704, 16.23212, 1064.31, 4730.7297
245, 07/08/2023 07:56:53, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.79473, 100.46399, 2.96891, 2.15031, 1099.31072, 2.21403, 91.83367, 2.98283, 1130.97433, 41.64922, 42.3971, 2.69093, 2.68195, 3.33532, 1.50645, 3.08914, 1.4366, 14.44215, 13.43654, 3.25998, 41.52528, 3.32847, 1.72978, 1.58667, 2.74459, 14.11983, 1112.91, 4749.2782
246, 07/08/2023 07:57:54, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.75711, 99.40877, 2.97789, 2.14499, 1092.84845, 2.2136, 91.83339, 2.98363, 1130.68167, 41.64568, 42.24802, 2.69558, 2.75706, 3.33405, 1.50617, 3.10025, 1.44534, 14.44142, 13.53626, 3.21955, 40.6912, 3.94459, 2.09202, 1.43089, 2.99345, 14.24439, 1051.36, 4766.8008
247, 07/08/2023 07:58:54, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.42288, 98.78184, 2.97642, 2.16026, 1088.38683, 2.21398, 91.85726, 2.98363, 1130.46283, 41.65034, 42.18699, 2.69441, 2.78307, 3.33373, 1.50576, 3.12353, 1.44591, 14.43926, 13.60058, 2.98463, 42.88061, 2.38277, 2.32114, 1.39893, 3.24711, 13.86672, 1072.08, 4784.6687
248, 07/08/2023 07:59:54, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.45656, 97.33225, 2.97685, 2.18652, 1089.04966, 2.21266, 91.83956, 2.98499, 1130.38977, 41.64968, 42.0611, 2.69465, 2.79248, 3.33237, 1.50605, 3.17177, 1.4506, 14.44263, 13.76013, 3.35916, 41.47841, 2.75866, 1.88664, 1.5795, 2.97994, 15.31587, 1111.52, 4803.1941
249, 07/08/2023 08:00:54, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 107.79197, 97.13003, 3.03053, 2.12027, 1088.14334, 2.20953, 91.89548, 2.98659, 1130.3264, 41.65812, 42.09279, 2.6922, 2.74876, 3.32802, 1.50621, 3.10119, 1.46264, 14.43784, 13.83086, 3.50698, 43.79576, 2.06752, 1.43572, 1.54711, 2.22121, 13.21544, 1113.93, 4821.7596
250, 07/08/2023 08:01:54, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.57781, 95.97463, 3.04454, 2.12878, 1090.79487, 2.21168, 91.88203, 2.98585, 1130.35473, 41.65834, 41.97005, 2.69066, 2.76508, 3.33023, 1.50574, 3.12035, 1.46579, 14.43948, 13.96271, 2.81321, 41.7135, 2.29614, 2.8066, 1.38726, 3.89349, 14.85588, 1137.56, 4840.719
251, 07/08/2023 08:02:54, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.44965, 94.19346, 3.08659, 2.10695, 1097.82848, 2.21163, 91.86756, 2.98595, 1130.62316, 41.65774, 41.75088, 2.69004, 2.86293, 3.33058, 1.50594, 3.11424, 1.47808, 14.4416, 14.17466, 3.01183, 41.50954, 2.53927, 2.19957, 1.55255, 3.41493, 14.9612, 1195.82, 4860.6493
252, 07/08/2023 08:03:54, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.41439, 92.74405, 3.07153, 2.12714, 1106.29107, 2.21158, 91.84875, 2.98597, 1130.98073, 41.65239, 41.58487, 2.69379, 2.87893, 3.33079, 1.50607, 3.1735, 1.49191, 14.44272, 14.32994, 2.98868, 40.36688, 3.59395, 2.19871, 1.53866, 3.38308, 14.7095, 1216.69, 4880.9275
253, 07/08/2023 08:04:54, 60.056, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.21408, 92.71343, 3.01657, 2.1569, 1107.77457, 2.21245, 91.87526, 2.98429, 1130.93667, 41.65595, 41.61016, 2.69239, 2.83838, 3.33218, 1.50611, 3.24193, 1.50305, 14.43884, 14.31355, 2.57537, 42.59078, 2.32547, 2.43996, 1.51503, 3.69661, 13.42192, 1119.41, 4899.5844
254, 07/08/2023 08:05:54, 60.065, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.32273, 93.13632, 3.01248, 2.12573, 1114.79706, 2.20979, 91.91357, 2.98479, 1131.04905, 41.66028, 41.65108, 2.69254, 2.85255, 3.32943, 1.50668, 3.21992, 1.51474, 14.43479, 14.26303, 3.12866, 42.73625, 2.72999, 1.6011, 1.64916, 2.64048, 13.42086, 1159.54, 4918.91
255, 07/08/2023 08:06:54, 60.058, 60.07, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 113.0708, 94.27803, 3.03733, 2.07502, 1120.48126, 2.20808, 91.98409, 2.98533, 1131.1326, 41.66454, 41.73994, 2.69486, 2.909, 3.32591, 1.50625, 3.14077, 1.51361, 14.42562, 14.13689, 3.15408, 42.69501, 3.27134, 1.74936, 1.39876, 2.44693, 12.12963, 1152.53, 4938.1188
256, 07/08/2023 08:07:54, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 104.38591, 95.04679, 3.06835, 2.01667, 1123.50521, 2.20463, 92.02891, 2.98708, 1131.11487, 41.67462, 41.89877, 2.69111, 2.86176, 3.32181, 1.50674, 3.0711, 1.52286, 14.42327, 14.09589, 3.54801, 44.26239, 1.72147, 1.38457, 1.63256, 2.26039, 13.81222, 1126.45, 4956.8929
257, 07/08/2023 08:08:54, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.26937, 95.74514, 3.06656, 1.9722, 1122.57577, 2.20162, 92.05498, 2.98734, 1131.00358, 41.68265, 42.13509, 2.68476, 2.66318, 3.31989, 1.50793, 3.04557, 1.54425, 14.42234, 14.075, 3.05808, 43.84954, 0.97271, 1.53163, 1.83024, 2.80324, 14.16957, 1100.94, 4975.2419
258, 07/08/2023 08:09:54, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.99457, 95.83217, 3.07195, 1.96579, 1124.02015, 2.20233, 92.09146, 2.98607, 1130.88751, 41.68258, 42.13835, 2.68894, 2.70864, 3.32015, 1.50756, 3.03506, 1.54394, 14.41588, 14.06645, 2.64594, 41.65165, 3.80421, 2.40461, 1.40854, 3.387, 12.68872, 1099.37, 4993.5648
259, 07/08/2023 08:25:01, 60.06, 906.91, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.70964, 100.95128, 3.01583, 2.03431, 1124.67525, 2.20413, 92.31326, 2.98455, 1130.62301, 41.70312, 42.60253, 2.68868, 2.6508, 3.31612, 1.5045, 2.99408, 1.4718, 14.38739, 13.46836, 2.91349, 41.09128, 3.46799, 2.1868, 1.48444, 3.24616, 13.78258, 1174.05, 5029.8064
260, 07/08/2023 08:26:01, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 114.54641, 102.433, 2.96379, 2.06528, 1134.00262, 2.20543, 92.38836, 2.98258, 1130.86771, 41.71051, 42.78687, 2.68877, 2.57496, 3.31655, 1.50381, 3.02434, 1.46437, 14.37712, 13.30358, 2.48819, 43.52875, 2.71097, 2.56888, 1.33125, 3.41981, 11.82153, 1192.78, 5049.6861
261, 07/08/2023 08:29:01, 60.06, 180.18, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 122.05847, 103.84314, 2.93806, 2.05211, 1138.17102, 2.20505, 92.47794, 2.98124, 1130.8947, 41.71698, 42.82136, 2.68994, 2.61523, 3.31501, 1.50337, 3.00292, 1.46333, 14.36475, 13.12213, 2.58988, 43.3763, 2.99151, 2.09936, 1.38802, 2.91396, 11.14165, 1138.08, 5068.6542
262, 07/08/2023 08:30:01, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.48882, 104.95635, 2.93179, 2.03172, 1143.82067, 2.20264, 92.51581, 2.98221, 1131.14298, 41.72815, 43.02737, 2.6823, 2.47657, 3.3125, 1.50387, 2.98162, 1.46754, 14.36341, 13.04403, 3.25675, 44.56374, 0.74341, 1.63875, 1.63181, 2.67413, 14.02336, 1194.36, 5088.5602
263, 07/08/2023 08:31:02, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.68242, 103.74657, 2.87831, 2.10331, 1151.84155, 2.20364, 92.51244, 2.98077, 1131.53622, 41.72728, 42.87038, 2.68281, 2.52663, 3.31442, 1.50407, 3.08835, 1.46833, 14.3628, 13.11555, 2.65939, 41.5107, 2.80865, 2.44414, 1.55163, 3.79239, 14.2118, 1229.21, 5109.0471
264, 07/08/2023 08:32:02, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.01914, 104.09261, 2.8866, 2.07137, 1154.82406, 2.20388, 92.51435, 2.98055, 1131.72889, 41.7239, 42.80727, 2.68619, 2.61171, 3.31441, 1.5039, 3.05115, 1.47301, 14.36121, 13.05943, 2.92504, 40.85081, 3.55678, 2.26621, 1.46025, 3.30923, 13.9509, 1181.71, 5128.7422
265, 07/08/2023 08:33:02, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.8364, 104.50396, 2.91285, 2.00913, 1157.06056, 2.20027, 92.51968, 2.9821, 1132.10457, 41.7274, 42.87924, 2.68434, 2.58906, 3.31133, 1.50497, 2.99084, 1.48862, 14.36268, 13.048, 3.41097, 42.59593, 2.2221, 1.43795, 1.77106, 2.54669, 14.72769, 1226.37, 5149.1817
266, 07/08/2023 08:34:02, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 86.16775, 104.3415, 2.89273, 2.00524, 1158.08285, 2.19992, 92.49307, 2.98102, 1132.49456, 41.72598, 42.94821, 2.68281, 2.49925, 3.31308, 1.506, 3.01702, 1.50456, 14.36579, 13.0797, 2.74345, 41.36545, 2.29778, 2.12563, 1.76698, 3.75595, 15.15185, 1230.42, 5169.6886
267, 07/08/2023 08:35:02, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 83.92286, 103.0532, 2.8762, 2.00758, 1162.31043, 2.20072, 92.45756, 2.97847, 1132.68891, 41.72845, 42.93605, 2.67525, 2.38842, 3.31744, 1.50744, 3.07062, 1.52951, 14.37076, 13.23088, 2.46025, 42.36372, 0.63967, 2.37093, 1.89281, 4.48773, 15.69768, 1183.62, 5189.4156
268, 07/08/2023 08:36:02, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 76.95569, 100.93527, 2.85126, 2.04295, 1166.48472, 2.20016, 92.38966, 2.97746, 1133.02721, 41.72097, 42.73563, 2.67559, 2.39128, 3.32003, 1.509, 3.16214, 1.54783, 14.37826, 13.42937, 2.76367, 39.75887, 2.76352, 2.08445, 1.91507, 3.99187, 16.32479, 1219.41, 5209.7391
269, 07/08/2023 08:37:02, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.05465, 99.13476, 2.83145, 2.07084, 1175.0674, 2.20006, 92.36729, 2.9767, 1133.59206, 41.71936, 42.63734, 2.67399, 2.32385, 3.32142, 1.50969, 3.24591, 1.56744, 14.3808, 13.62874, 2.80569, 41.3063, 2.27232, 2.17853, 1.68311, 3.66672, 15.00998, 1272.36, 5230.945
270, 07/08/2023 08:38:02, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 78.46103, 97.13251, 2.7525, 2.16065, 1184.68411, 2.20204, 92.30619, 2.97343, 1134.12538, 41.71346, 42.36444, 2.67231, 2.35714, 3.32731, 1.51101, 3.4195, 1.58263, 14.38641, 13.76835, 2.36592, 40.14724, 2.2382, 2.61788, 1.84683, 4.83478, 15.80818, 1266.31, 5252.0502
271, 07/08/2023 08:39:02, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 72.58258, 94.9214, 2.73807, 2.17757, 1194.80818, 2.20018, 92.21368, 2.97249, 1134.60621, 41.70662, 42.10722, 2.67063, 2.43441, 3.33019, 1.5136, 3.50235, 1.60837, 14.39813, 13.99353, 2.78446, 39.9061, 2.2358, 1.86672, 2.18149, 4.07222, 17.41324, 1255.31, 5272.972
272, 07/08/2023 08:40:02, 60.056, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 71.14664, 92.50423, 2.77157, 2.13645, 1204.18611, 2.19827, 92.11484, 2.97313, 1135.04383, 41.69896, 41.972, 2.66984, 2.35094, 3.33165, 1.51557, 3.52357, 1.64927, 14.41142, 14.33687, 3.11479, 39.66062, 2.46082, 1.82746, 2.0296, 3.70902, 17.87464, 1246.15, 5293.7412
273, 07/08/2023 08:41:02, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 70.37538, 87.38013, 2.78949, 2.0992, 1220.00414, 2.19738, 92.01146, 2.97252, 1135.58712, 41.69018, 41.43227, 2.66833, 2.38078, 3.33489, 1.51767, 3.64153, 1.73472, 14.42433, 14.99698, 2.84961, 39.36714, 2.27368, 2.02661, 2.0573, 4.16934, 17.74348, 1271.32, 5314.9298
274, 07/08/2023 08:42:02, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 73.1226, 85.89089, 2.80392, 2.0922, 1224.238, 2.19679, 91.92681, 2.97309, 1135.98798, 41.68007, 41.29264, 2.67093, 2.37555, 3.33631, 1.51872, 3.67153, 1.75487, 14.43446, 15.21522, 3.10434, 39.02387, 3.34966, 2.06691, 1.79405, 3.70815, 17.08071, 1239.15, 5335.5823
275, 07/08/2023 08:43:02, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 74.61874, 83.60872, 2.82624, 2.086, 1225.88463, 2.19752, 91.8525, 2.9726, 1136.29991, 41.66994, 40.98574, 2.67352, 2.41829, 3.33903, 1.51945, 3.71407, 1.78047, 14.4423, 15.52892, 2.86176, 38.95379, 3.36512, 2.37048, 1.71415, 4.06336, 16.53386, 1218.27, 5355.8868
276, 07/08/2023 08:44:02, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.63428, 82.12735, 2.83677, 2.07766, 1224.7514, 2.19656, 91.8411, 2.97197, 1136.23609, 41.66926, 40.85767, 2.67211, 2.37162, 3.33958, 1.52037, 3.75215, 1.80595, 14.44361, 15.76705, 2.80443, 41.46995, 2.26311, 1.95907, 1.78596, 3.49882, 14.8208, 1117.89, 5374.5183
277, 07/08/2023 08:45:02, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.85852, 81.71513, 2.80746, 2.11298, 1215.9843, 2.19675, 91.85918, 2.97103, 1135.91423, 41.66788, 40.63268, 2.6749, 2.54832, 3.33984, 1.52035, 3.80485, 1.8007, 14.43977, 15.73736, 2.68578, 41.23698, 3.5356, 2.25575, 1.51605, 3.41982, 13.25663, 1035.7, 5391.7799
278, 07/08/2023 08:46:02, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 80.12112, 80.99621, 2.81797, 2.08457, 1204.26855, 2.19585, 91.81844, 2.97048, 1135.56812, 41.66599, 40.59289, 2.67255, 2.49403, 3.34131, 1.52165, 3.8062, 1.82589, 14.44531, 15.87103, 2.82005, 41.02088, 1.90737, 1.966, 1.94009, 3.81421, 16.22742, 1026.49, 5408.8881
279, 07/08/2023 08:47:03, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 92.82303, 80.93758, 2.80338, 2.07395, 1197.75978, 2.19537, 91.82176, 2.96939, 1135.35475, 41.6686, 40.68759, 2.6702, 2.38923, 3.34227, 1.52242, 3.82934, 1.8464, 14.44515, 15.91127, 2.67062, 42.46131, 1.95498, 2.06906, 1.75662, 3.63456, 14.39778, 1070.68, 5426.7328
280, 07/08/2023 08:48:03, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.32147, 80.97031, 2.76353, 2.11159, 1186.16958, 2.19455, 91.83882, 2.96836, 1135.03202, 41.67468, 40.72206, 2.66458, 2.31194, 3.34279, 1.52323, 3.90161, 1.84771, 14.4441, 15.88845, 2.66836, 43.60186, 0.88115, 1.97217, 1.77902, 3.50853, 14.10909, 1033.34, 5443.9552
281, 07/08/2023 08:49:03, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.54083, 81.03487, 2.75954, 2.12448, 1174.76549, 2.19515, 91.82825, 2.96731, 1134.7525, 41.67103, 40.66425, 2.6665, 2.37087, 3.34421, 1.52346, 3.90525, 1.83821, 14.44389, 15.84934, 2.66909, 40.52359, 3.26849, 2.37501, 1.59608, 3.7907, 14.37778, 1047.6, 5461.4153
282, 07/08/2023 08:50:03, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.38547, 81.92231, 2.78073, 2.10639, 1166.71703, 2.19488, 91.85877, 2.96656, 1134.48709, 41.67149, 40.62131, 2.66768, 2.52888, 3.34377, 1.52344, 3.82277, 1.81484, 14.43888, 15.67666, 2.72689, 41.81319, 3.03533, 2.11047, 1.51876, 3.2053, 12.88198, 1051.8, 5478.9454
283, 07/08/2023 08:51:03, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 100.00677, 83.19755, 2.81495, 2.06628, 1151.61948, 2.19207, 91.88129, 2.96804, 1133.99251, 41.6732, 40.77822, 2.66843, 2.53506, 3.34032, 1.52382, 3.71571, 1.79826, 14.43694, 15.52154, 3.59791, 42.24002, 2.92075, 1.32139, 1.65019, 2.18056, 13.78267, 965.617, 5495.039
284, 07/08/2023 08:52:03, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 103.32917, 83.94075, 2.81394, 2.06988, 1133.35448, 2.1924, 91.91279, 2.96749, 1133.57996, 41.67549, 40.839, 2.66957, 2.58568, 3.34005, 1.52347, 3.69148, 1.78343, 14.43247, 15.40607, 2.78203, 42.42454, 3.04342, 2.30901, 1.40846, 3.25214, 12.96594, 997.174, 5511.6586
285, 07/08/2023 08:53:03, 60.055, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 104.17277, 85.5297, 2.86718, 2.01904, 1118.84898, 2.19153, 91.94963, 2.96766, 1133.35912, 41.68218, 41.07913, 2.66664, 2.55781, 3.33869, 1.52345, 3.55607, 1.76126, 14.42916, 15.24575, 3.02386, 43.73257, 1.76462, 1.92471, 1.51642, 2.91867, 13.41111, 1064.77, 5529.4048
286, 07/08/2023 08:54:03, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 101.63703, 87.56792, 2.88571, 2.03323, 1102.5682, 2.19101, 91.97733, 2.96796, 1133.02628, 41.68332, 41.22864, 2.66836, 2.62413, 3.33723, 1.52315, 3.47375, 1.70849, 14.42541, 14.95441, 3.07514, 42.03408, 3.21657, 2.01177, 1.42825, 2.87332, 13.22792, 1025.33, 5546.4937
287, 07/08/2023 08:55:03, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.79943, 89.7556, 2.85854, 2.06344, 1091.31708, 2.1911, 91.99842, 2.96728, 1132.91386, 41.68371, 41.38356, 2.66939, 2.66048, 3.33722, 1.52308, 3.44651, 1.67027, 14.42187, 14.62656, 2.76237, 41.80085, 2.97904, 2.22103, 1.50115, 3.33409, 13.35672, 1098.87, 5564.8083
288, 07/08/2023 08:56:03, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 86.07192, 91.32857, 2.8818, 2.04884, 1074.44764, 2.18972, 91.97869, 2.96805, 1132.65842, 41.68363, 41.55291, 2.66757, 2.65252, 3.33652, 1.52372, 3.36908, 1.64439, 14.42545, 14.44782, 3.21428, 41.65514, 2.0863, 1.79905, 1.73063, 3.11348, 15.57033, 1051.55, 5582.3341
289, 07/08/2023 08:57:03, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.94802, 93.29597, 2.84118, 2.06032, 1060.41841, 2.1899, 91.99055, 2.9667, 1132.42041, 41.68182, 41.71705, 2.67014, 2.65419, 3.33738, 1.52399, 3.35898, 1.63032, 14.42224, 14.17551, 2.57107, 41.10932, 3.47849, 2.24607, 1.60657, 3.60847, 13.40826, 1057, 5599.9508
290, 07/08/2023 08:58:03, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.58703, 95.26172, 2.81603, 2.06433, 1045.71061, 2.19096, 92.0065, 2.96519, 1132.0887, 41.68201, 41.92952, 2.66984, 2.5944, 3.33883, 1.52391, 3.33464, 1.61536, 14.41892, 13.93936, 2.50677, 41.74402, 2.57188, 2.5449, 1.4991, 3.81508, 13.32142, 1023.16, 5617.0035
291, 07/08/2023 08:59:03, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 82.56351, 94.88782, 2.81686, 2.08369, 1037.7759, 2.19109, 91.97739, 2.9647, 1131.706, 41.67441, 41.78097, 2.6745, 2.72394, 3.33982, 1.52427, 3.34478, 1.60522, 14.42059, 13.94347, 2.81528, 39.10323, 4.24824, 2.2319, 1.64678, 3.67545, 14.98355, 1003.13, 5633.7223
292, 07/08/2023 09:00:03, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.04217, 94.83839, 2.83954, 2.07916, 1037.91507, 2.19109, 91.99225, 2.96492, 1131.41855, 41.6751, 41.82512, 2.67537, 2.68516, 3.33912, 1.52395, 3.32407, 1.59875, 14.41861, 13.97853, 3.0409, 41.89667, 2.9598, 2.19199, 1.4195, 3.11152, 13.77836, 1037.79, 5651.0188
293, 07/08/2023 09:01:03, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.91529, 96.08125, 2.8426, 2.08021, 1037.71464, 2.19036, 92.00642, 2.96462, 1131.09352, 41.67585, 41.88091, 2.67547, 2.73628, 3.33863, 1.52424, 3.28282, 1.57812, 14.41655, 13.8177, 2.86389, 41.92548, 2.7072, 1.96261, 1.61884, 3.17716, 13.73523, 1023.41, 5668.0756
294, 07/08/2023 09:02:03, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.44438, 96.14664, 2.88698, 2.05012, 1030.46198, 2.18858, 92.01048, 2.9657, 1130.60649, 41.67794, 41.87401, 2.6744, 2.76282, 3.33674, 1.52462, 3.22047, 1.57087, 14.41735, 13.83251, 3.39655, 42.41618, 2.29598, 1.60814, 1.65956, 2.66879, 14.70143, 957.651, 5684.0364
295, 07/08/2023 09:03:03, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.99945, 96.12285, 2.94835, 2.00464, 1027.37361, 2.18574, 92.02484, 2.96749, 1130.18775, 41.68405, 41.88174, 2.67099, 2.80657, 3.33362, 1.52517, 3.13963, 1.56618, 14.41839, 13.87438, 3.72191, 43.79517, 1.49139, 1.31614, 1.7141, 2.25599, 14.77632, 985.238, 5700.457
296, 07/08/2023 09:04:04, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.16729, 96.66657, 2.96104, 1.9709, 1023.34862, 2.18478, 92.03623, 2.96704, 1129.77402, 41.68421, 41.96439, 2.67153, 2.77873, 3.33323, 1.52566, 3.09919, 1.57247, 14.4165, 13.83298, 2.81261, 41.74041, 2.8602, 1.88438, 1.6962, 3.19628, 13.76065, 986.302, 5716.8954
297, 07/08/2023 09:05:04, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.02454, 95.62888, 2.99818, 1.95198, 1020.72225, 2.18368, 92.02121, 2.96791, 1129.43082, 41.68034, 41.86972, 2.6744, 2.81845, 3.33208, 1.5259, 3.08148, 1.57864, 14.41807, 13.97189, 3.28547, 40.35982, 3.65246, 1.82634, 1.61002, 2.94046, 14.95045, 1013.25, 5733.7829
298, 07/08/2023 09:06:04, 60.056, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.57646, 94.66137, 2.9354, 2.02292, 1021.80309, 2.18427, 92.00176, 2.96661, 1129.01468, 41.68031, 41.83324, 2.67211, 2.75126, 3.33436, 1.52653, 3.20621, 1.58494, 14.42037, 14.06392, 2.5847, 41.66015, 1.859, 2.3676, 1.75016, 4.14367, 15.2338, 983.44, 5750.1736
