,id_eq,FCAO,SiO2,Al2O3,Fe2O3,CaO,MgO,SO3,K2O,Na2O,C3S,C2S,C3A,C4AF,A/S," ""CaO""  [CurrentProduct.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"
9203,Man_CLK461,1.561852,20.63457,5.227955,2.406885,66.21196,3.00362,1.751925,0.6879365,0.4036092,67.80461042799998,3.2111200625920233,9.781631329999998,7.324151055,0.6314562192197466,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9204,Man_CLK462,2.142138,20.67772,5.268046,2.405317,66.2177,2.957493,1.510722,0.7174633,0.4065553,64.87060456399996,3.7660925919472277,9.890525536,7.319379631000001,0.751425177961766,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9205,Aus_CLK463,1.758052,20.75378,5.110418,2.377311,66.17643,2.863003,1.648551,0.6915632,0.4146372,66.78714598399993,3.7179082462656368,9.520197487999999,7.234157373000001,0.6815562075224841,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9208,Man_CLK462,1.700601,20.84,5.23,2.42,66.85,2.96,1.19,0.62,0.33,68.24346332899995,3.0425894160000126,9.76486,7.36406,0.8012319546899062,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9209,Aus_CLK463,1.688659,20.82,5.03,2.37,66.43,2.81,1.56,0.66,0.38,68.149359211,3.092917383999996,9.31946,7.2119100000000005,0.6743748130158562,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9210,Man_CLK461,1.609871,20.67028,5.286519,2.423728,66.16682,3.001419,1.64653,0.6809675,0.4032194,66.73644569699998,3.97184995837285,9.908327574,7.375404304000001,0.6679683366138678,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9211,Man_CLK462,1.35331,20.94851,5.209784,2.436096,66.06585,2.950146,1.643093,0.6628737,0.3975381,65.75312814799997,6.299290623844833,9.684053167999998,7.4130401280000005,0.655532107363374,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9212,Aus_CLK463,1.654614,20.79777,5.107106,2.387572,66.41264,2.883703,1.532027,0.678714,0.4096862,67.843105778,3.36508640400325,9.494059076,7.265381596,0.7220866805930459,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9213,Man_CLK461,1.638986,20.65812,5.261323,2.405993,66.20076,2.976568,1.749922,0.6915532,0.4070663,67.04313204999998,3.6162061603936095,9.871565793999999,7.321436699,0.6364870854834069,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9214,Man_CLK462,1.204445,21.02441,5.217635,2.410356,65.75414,2.973312,1.723321,0.7140312,0.419896,64.49741133500001,7.92139727824798,9.748410397999997,7.334713308,0.6670187492534212,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9215,Aus_CLK463,1.870353,20.80921,5.128381,2.391509,66.36349,2.87599,1.569573,0.6889881,0.4160571,66.52924329899999,3.726493233147245,9.543776422,7.2773618870000005,0.715621842393805,41.32695,14.42634,3.55365,1.55876,2.83038,0.9928784999649304,1.0011818372830505,0.27964662685574515,0.15922491705042827,0.41509933532845655
9217,Man_CLK462,1.340096,20.95685,5.251623,2.436057,66.04579,2.945048,1.631247,0.6773944,0.4002833,65.38085544999994,6.644626267169642,9.794992506,7.412921451,0.670039824125707,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9218,Aus_CLK463,1.927502,20.56316,5.144052,2.398298,66.86462,2.914299,1.512456,0.6618366,0.4142807,70.09168390200001,0.15804883224642907,9.573817584,7.298020814000001,0.7258531378267172,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9219,Man_CLK461,1.57892,20.56932,5.267487,2.484185,66.34648,3.051561,1.795128,0.7077246,0.4278046,68.402542544,2.5205497244384176,9.75559953,7.559374955000001,0.6430319977152098,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9220,Man_CLK462,1.42232,20.78703,5.235507,2.398983,65.78213,3.078284,1.732076,0.7626478,0.4117655,65.42467679399999,5.87217024807844,9.815014313999999,7.300105269,0.6814783416128701,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9221,Aus_CLK463,1.974625,20.65535,5.09998,2.394664,66.47755,2.86692,1.550172,0.6798667,0.4067072,67.924712515,1.9123983908240376,9.463175512000001,7.286962552,0.7117877508545994,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9222,Man_CLK461,1.436418,20.65582,5.131074,2.422802,66.1039,3.008696,1.695562,0.6748258,0.3979866,68.34192522999994,3.25192171044484,9.497965116,7.372586486,0.6415872298160892,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9224,Aus_CLK463,1.70476,20.86746,5.099108,2.398332,66.53838,2.843266,1.558367,0.6921188,0.4047215,67.65954871600007,3.5493565718656086,9.454658456,7.298124276,0.7130916959344784,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9225,Man_CLK461,1.506014,20.62739,5.094515,2.382726,66.18141,2.967388,1.758469,0.6878122,0.4012371,68.893123166,2.540848559135995,9.468892358000002,7.250635218,0.6273055569526467,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9227,Aus_CLK463,1.656706,20.84097,5.095531,2.405061,66.50561,2.820807,1.448298,0.6672747,0.3885896,67.937501696,3.411303651723216,9.433793938,7.318600623,0.738314419536586,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9228,Man_CLK461,1.639205,20.83622,5.116105,2.352436,66.48922,2.963741,1.680799,0.6746403,0.4007696,67.91516219500002,3.4682867344400066,9.577356538,7.158462748000001,0.6492650352379656,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9230,Aus_CLK463,1.64315,20.91414,5.077471,2.411767,66.59381,2.81573,1.497731,0.679548,0.3882888,67.90739587199998,3.6854265528431966,9.374588386,7.339006981000001,0.7206611399883346,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9231,Man_CLK461,1.583519,20.6496,5.137295,2.385167,66.23141,2.966257,1.776415,0.7095171,0.4058673,68.32146764100001,2.7977511153840453,9.578129185999998,7.258063181000001,0.6347301066254314,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9233,Aus_CLK463,1.606355,20.89974,5.093777,2.417809,66.75948,2.835126,1.553212,0.710081,0.3945401,68.72288711899999,3.141938576614436,9.407576222000001,7.357392787000001,0.7168424241630563,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9234,Man_CLK461,1.427868,20.71393,5.286126,2.462196,66.32986,3.062182,1.61908,0.6695311,0.4157316,67.75700668399995,3.8860440700672356,9.842198268,7.4924624280000005,0.683253188906911,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9236,Aus_CLK463,1.746433,20.88346,5.080481,2.41103,66.54202,2.836697,1.515471,0.7005849,0.3924896,67.49009441899999,3.5950803428272238,9.38381189,7.33676429,0.72761581160807,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9239,Aus_CLK463,2.234617,20.67241,5.087096,2.37614,66.4786,2.865106,1.68465,0.7319964,0.4004331,66.85394766499999,1.9706167589632244,9.46037552,7.23059402,0.6764986973805894,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9241,Aus_CLK463,2.272821,20.69016,5.081976,2.385154,66.75798,2.872104,1.573164,0.7100489,0.3962335,67.72238130100006,1.2490289856352135,9.431555831999999,7.2580236220000005,0.7091224871839664,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9242,Man_CLK461,1.673166,20.71493,5.208223,2.401448,66.46703,2.999695,1.682289,0.6804877,0.4076666,67.91943958999998,3.0130216913856245,9.738540934000001,7.3076062639999995,0.6569381880520798,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9244,Aus_CLK463,1.962545,20.86247,5.164716,2.424551,66.53914,2.86272,1.442104,0.6716228,0.3902106,66.17287622699999,3.864896368283212,9.584157108,7.377908693000001,0.745502003133978,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9245,Man_CLK461,1.635404,20.71339,5.232787,2.416079,66.29634,2.97871,1.771492,0.6940242,0.4121389,67.20405042,3.6642693357824143,9.778879882,7.3521283969999995,0.6336190186855369,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9246,Man_CLK462,1.40011,20.69799,5.295376,2.443544,66.12392,3.016418,1.91121,0.7192843,0.4202559,67.11730262199997,4.408186160339248,9.898269952,7.435704392000001,0.6040270448999244,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9247,Aus_CLK463,1.781357,20.83305,5.149562,2.430935,66.68918,2.876052,1.441094,0.6678671,0.3944839,67.83757286699995,3.081159855998422,9.533197280000001,7.397335205,0.7476327122213133,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9248,Man_CLK461,2.0,20.65165,5.178787,2.38212,66.36147,2.93118,1.732895,0.7088315,0.418246,66.86548170399998,2.6229434687424344,9.693238509999999,7.248791160000001,0.6595512764064446,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9250,Aus_CLK463,1.713512,20.80509,5.05931,2.40575,66.8894,2.867611,1.493572,0.6792328,0.395338,69.78368896799998,1.7412115624320563,9.3366425,7.32069725,0.7285782114770518,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9251,Aus_CLK463,1.678558,20.85731,5.120876,2.429436,66.53804,2.874762,1.455293,0.66453,0.3896987,67.65125677400003,3.6069825601152132,9.459715688,7.392773748,0.7341439002775215,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9252,Man_CLK461,1.527278,20.94673,5.149095,2.397303,66.93957,2.990854,1.454504,0.6337521,0.3988411,69.07852923200004,3.2512208056719842,9.588865074000001,7.2949930290000005,0.724643704507555,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9254,Man_CLK461,1.685754,20.64453,5.266,2.417215,66.49223,2.97038,1.653998,0.647407,0.3919073,68.09513034599999,2.639983992767988,9.86497222,7.355585245,0.6388590068190778,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9255,Aus_CLK463,1.613995,20.83509,5.082114,2.424984,66.39794,2.85485,1.566327,0.7135124,0.3984917,67.77938712299999,3.644899742860808,9.364529172,7.379226312,0.7159599716115206,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9256,Man_CLK462,1.55084,20.56229,5.30616,2.442522,66.19778,2.990681,1.833468,0.7394853,0.4316932,67.7646994,3.067821822464026,9.928576776,7.4325944459999995,0.6470648385247681,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9258,Man_CLK462,1.800012,20.78216,5.186915,2.392658,66.3708,2.940735,1.754728,0.7204429,0.420988,66.656066038,3.7692944432240267,9.696947414,7.280858294000001,0.6589928559854669,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9259,Aus_CLK463,1.748217,20.84385,5.161241,2.446494,66.49188,2.880993,1.449126,0.6886314,0.3938043,66.986488615,3.855959737643211,9.537820802000002,7.444681242000001,0.755078479884362,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9260,Man_CLK461,1.632147,20.55939,5.279588,2.433978,65.9195,2.916185,1.76455,0.7027069,0.3966625,66.51358933899998,3.7536379512256417,9.872617424,7.406595054000001,0.6289824636179627,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9261,Man_CLK462,1.374612,20.89136,5.168142,2.434117,66.13525,2.99935,1.724711,0.706207,0.4222198,66.66585603200001,5.381457756710411,9.577050336,7.407018031000001,0.6643588264805158,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9262,Aus_CLK463,1.777077,20.86608,5.053282,2.410456,66.50723,2.869556,1.448823,0.678117,0.3920785,67.53934430700001,3.4139850667343907,9.312705747999999,7.335017608,0.747523053540228,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9264,Man_CLK462,1.327489,20.96942,5.223541,2.460574,66.16041,2.931173,1.605247,0.6777728,0.4069302,65.95686013299996,6.2848446686912425,9.679092442000002,7.4875266819999995,0.6864358822661363,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9265,Aus_CLK463,1.817447,20.76096,5.095419,2.426556,66.57139,2.879193,1.53413,0.6967305,0.3946392,68.12900603099996,2.5437823960608625,9.397127597999999,7.384009908000001,0.7184358552582354,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9268,Aus_CLK463,2.079786,20.7413,5.084119,2.40918,66.50421,2.876038,1.446048,0.6872276,0.389868,67.03771126200003,2.5050042769408236,9.39658279,7.33113474,0.7523471123105574,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9270,Aus_CLK463,2.071797,20.76328,5.112662,2.428818,66.66933,2.878216,1.425101,0.6774558,0.3869217,67.35555578699997,2.352774543694416,9.438994244,7.390893174000001,0.7549022378843235,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9271,Man_CLK461,1.489838,20.7921,5.188981,2.423388,66.23186,2.93121,1.763742,0.6950399,0.3944826,67.21979236399997,4.3251120091472615,9.650427153999999,7.374369684,0.6239762536700658,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9272,Man_CLK462,1.514602,20.89418,5.22701,2.447637,66.52019,2.987547,1.565375,0.6521251,0.406325,67.22680665800002,4.5364295200799845,9.710174696,7.448159391,0.6894772228296914,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9273,Aus_CLK463,1.770963,20.84797,5.11373,2.444596,66.47819,2.872821,1.467591,0.670297,0.3909115,67.128738697,3.690601655832033,9.415128068000001,7.438905628000001,0.7324026022228023,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9275,Man_CLK462,1.666504,21.02113,5.251022,2.442816,66.74418,3.020373,1.195159,0.6084324,0.3785126,66.40103832000001,5.056839093382408,9.781963628,7.433489088000001,0.8419115476261718,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9276,Aus_CLK463,1.68349,20.82954,5.076118,2.425589,66.38176,2.859079,1.653939,0.7387983,0.4044217,67.51220017599996,3.6171232946896197,9.347616112,7.381067327,0.6956719457314937,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9278,Man_CLK462,1.451429,20.97444,5.21664,2.453049,66.23079,2.97618,1.495075,0.6677709,0.3968734,65.75778704099996,6.06877788144002,9.673537092,7.464628107,0.7226462680814592,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9279,Aus_CLK463,1.684326,20.76693,5.085623,2.425531,66.26202,2.853901,1.698353,0.7261346,0.4019149,67.43339963000004,3.494500064825573,9.372902497999998,7.380890833,0.6692288143776726,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9280,Man_CLK461,1.98,20.45275,5.236283,2.411809,66.51064,2.938073,1.821378,0.7316019,0.4154148,68.63709937599994,0.7776120449856592,9.795369122,7.339134787,0.6361441785657951,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9281,Man_CLK462,1.35286,21.14439,5.119973,2.419536,66.18847,2.925739,1.46018,0.6585668,0.3887212,65.39248921599996,7.134326617225653,9.474073537999999,7.3626480480000005,0.7273473988920592,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9282,Aus_CLK463,1.733523,20.86873,5.070305,2.423581,66.30561,2.859159,1.554019,0.7036905,0.3975703,66.742588357,4.156416712583976,9.335609198,7.374956983000001,0.7154864048629808,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9283,Man_CLK461,2.10728,20.55923,5.19138,2.399932,66.90088,2.944398,1.702439,0.6925594,0.3982652,69.21700399999996,0.2545126063680385,9.696472056,7.302993076000001,0.6480718756820716,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9284,Man_CLK462,1.485083,21.04835,5.118378,2.434084,66.48976,2.95646,1.4565,0.6573745,0.3885375,66.80057654300002,5.39064055172161,9.445231572,7.406917612,0.728325691213105,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9285,Aus_CLK463,1.8197,20.75142,5.049718,2.402833,66.43285,2.859952,1.657383,0.7212164,0.4002544,67.96928493599998,2.630005481241625,9.316159264,7.311820819000001,0.6819537076294027,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9286,Man_CLK461,1.843309,20.6081,5.299439,2.452837,66.41268,2.959895,1.671068,0.6950386,0.4008166,67.13116122899996,2.7788804927008144,9.893313145999997,7.463982991000001,0.6634708596199417,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9287,Man_CLK461,2.0,20.64966,5.177057,2.403961,66.52651,2.905841,1.734402,0.7115524,0.4055906,67.53287305399999,2.1137581043023843,9.651699038,7.315253322999999,0.6508982463787042,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9288,Man_CLK462,1.364606,21.0269,5.286062,2.477668,66.48223,3.011127,1.327121,0.6649241,0.4012066,66.234577548,6.126137476014435,9.815850044000001,7.5395437240000005,0.81648831308351,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9289,Aus_CLK463,1.711252,20.8063,5.041275,2.398576,66.37672,2.845744,1.64677,0.7170427,0.3959489,67.827991098,3.226999932584036,9.300988158,7.298866768,0.6808181548331531,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9290,Man_CLK461,1.980482,20.7,5.2,2.42,66.48,2.9,1.7,0.69,0.4,66.86333777800003,2.8228161279999853,9.68536,7.36406,0.6490371028301507,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9291,Man_CLK462,1.224673,20.98,5.31,2.49,66.51,3.0,1.39,0.65,0.39,67.09528621700004,5.771806408000025,9.858419999999999,7.577070000000001,0.760012443031162,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9292,Aus_CLK463,1.833707,20.85,5.06,2.42,66.4,2.88,1.66,0.7,0.41,66.93569880299998,3.6490468320000247,9.314359999999999,7.36406,0.677576469226253,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9293,Man_CLK461,1.573171,20.61798,5.216465,2.41967,66.47437,2.940363,1.60221,0.6547149,0.3931397,69.01179315899996,2.218095393120045,9.72955061,7.3630558100000005,0.6643830724254813,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9296,Man_CLK461,1.751597,20.82972,5.136165,2.382342,66.43557,2.898948,1.693363,0.6852908,0.4023778,67.11107655299998,3.711079358304005,9.579914586,7.249466706000001,0.6510260198529672,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9297,Man_CLK462,1.661224,20.77673,5.267456,2.444526,66.32866,3.001205,1.531313,0.6755662,0.4095686,66.475542368,4.316154177043195,9.822620408,7.438692618000001,0.720574807599775,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9299,Man_CLK461,1.859076,20.55785,5.23663,2.422841,66.22395,2.915062,1.577741,0.6929624,0.3921438,67.145399084,2.575649687328017,9.777622527999998,7.372705163,0.6945038723355437,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9301,Man_CLK462,1.589894,20.86702,5.306069,2.454858,66.18811,2.970911,1.556934,0.6869131,0.4074103,65.23336685399998,5.731178828796828,9.907463113999999,7.470132894000001,0.7131308092022144,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9302,Man_CLK461,2.133424,20.56344,5.258837,2.411314,66.12485,2.907314,1.782958,0.7420276,0.4123197,65.44990525999998,3.028189496038422,9.855974761999999,7.337628502,0.6525887151680905,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9303,Man_CLK462,1.738641,20.79381,5.308587,2.456107,66.09073,2.970016,1.558145,0.6923653,0.4021212,64.76907784299998,5.414719195182428,9.912022506,7.473933601,0.7111745879529288,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9304,Aus_CLK463,1.630293,20.86762,4.991846,2.37498,66.46661,2.891554,1.520187,0.7167198,0.3915927,68.42329167900004,3.202347851019219,9.20992574,7.2270641399999995,0.7336302712088361,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9305,Man_CLK461,1.800012,20.65572,5.249279,2.427912,66.50775,2.938969,1.526699,0.6884565,0.3951215,67.70515891600003,2.615355296060798,9.802562245999999,7.388136216,0.7177279994814315,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9306,Man_CLK461,1.761926,20.69,5.2,2.41,66.49,2.9,1.59,0.7,0.41,67.88408925399995,8.10055800800005,9.702279999999998,7.333630000000001,0.7074068798211194,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9308,Aus_CLK463,1.671553,20.83015,5.019151,2.384376,66.26106,2.867671,1.629729,0.7407407,0.4011268,67.50642889899997,3.659886481627197,9.266385957999999,7.255656168000001,0.7044119511668578,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9309,Man_CLK461,1.493388,20.585,5.278026,2.496402,66.42548,2.996747,1.446733,0.6557057,0.381543,68.86491300399996,2.479374671811236,9.762856716,7.5965512859999995,0.7260226680682724,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
9310,Man_CLK462,1.415603,20.80499,5.273403,2.44971,65.79343,2.960062,1.827129,0.7326757,0.4162005,65.034403063,6.238713068585618,9.82960863,7.4544675300000005,0.6351969075308032,41.35021,14.41426,3.55515,1.5758,2.8216,0.8101528047251673,1.0367021577679922,0.302449508978309,0.1860987341485213,0.35398275677339286
